reference,id,key,online_probe_ms,selector_ms,saved_inner_probe_ms,ProbeMax,route,probe_shared
C2C,test:7941,mmlu_pro|test:7941|policy_C,44.74336188286543,0.00034994445741176605,44.58582308143377,0.14481914043426514,C,False
C2C,test:7962,mmlu_pro|test:7962|policy_C,42.663153959438205,0.00027008354663848877,42.505084071308374,0.0,R,False
C2C,test:8261,mmlu_pro|test:8261|policy_C,41.943060932680964,0.00027008354663848877,41.77116509526968,0.0003707408905029297,C,False
C2C,test:5417,mmlu_pro|test:5417|policy_C,43.80197008140385,0.0002898741513490677,43.63478207960725,0.0,R,False
C2C,test:5739,mmlu_pro|test:5739|policy_C,45.38816213607788,0.0002698507159948349,45.22382095456123,0.022977709770202637,C,False
C2C,test:5109,mmlu_pro|test:5109|policy_C,43.18412998691201,0.00029010698199272156,43.029004940763116,0.0,R,False
C2C,test:5929,mmlu_pro|test:5929|policy_C,42.81128407455981,0.00028102658689022064,42.65976697206497,0.0,R,False
C2C,test:5351,mmlu_pro|test:5351|policy_C,42.893479112535715,0.00032084062695503235,42.73762390948832,0.0002613663673400879,C,False
C2C,test:5069,mmlu_pro|test:5069|policy_C,43.1419899687171,0.00033993273973464966,42.988498928025365,0.0,R,False
C2C,test:5533,mmlu_pro|test:5533|policy_C,42.52611403353512,0.00029103830456733704,42.36621200107038,0.0020012855529785156,C,False
C2C,test:5258,mmlu_pro|test:5258|policy_C,44.71728182397783,0.0003210734575986862,44.540988048538566,0.00018364191055297852,C,False
C2C,test:5446,mmlu_pro|test:5446|policy_C,44.55368220806122,0.00030081719160079956,44.38934079371393,0.0007095932960510254,C,False
C2C,test:5830,mmlu_pro|test:5830|policy_C,43.9361440949142,0.0003110617399215698,43.78416505642235,0.0,R,False
C2C,test:11017,mmlu_pro|test:11017|policy_C,43.14042697660625,0.0003310851752758026,42.97084594145417,0.0,R,False
C2C,test:10836,mmlu_pro|test:10836|policy_C,44.43232296034694,0.0003098975867033005,44.26125809550285,0.0,R,False
C2C,test:11046,mmlu_pro|test:11046|policy_C,43.629482854157686,0.00030011869966983795,43.473687954247,0.010986924171447754,C,False
C2C,test:10973,mmlu_pro|test:10973|policy_C,44.99785299412906,0.00033085234463214874,44.84061500988901,0.0003355741500854492,C,False
C2C,test:11106,mmlu_pro|test:11106|policy_C,44.10971188917756,0.0003210734575986862,43.940420961007476,0.007581114768981934,C,False
C2C,test:10143,mmlu_pro|test:10143|policy_C,43.73086499981582,0.00031990930438041687,43.57394692488015,0.32666027545928955,C,False
C2C,test:9413,mmlu_pro|test:9413|policy_C,43.298836098983884,0.00024097971618175507,43.14315295778215,4.571676254272461e-05,C,False
C2C,test:9925,mmlu_pro|test:9925|policy_C,43.35011402145028,0.0002600718289613724,43.18834817968309,0.0832977294921875,C,False
C2C,test:9048,mmlu_pro|test:9048|policy_C,51.56412208452821,0.00031990930438041687,51.3819670304656,0.11920768022537231,C,False
C2C,test:9980,mmlu_pro|test:9980|policy_C,42.59468405507505,0.0003098975867033005,42.43911989033222,0.019845545291900635,C,False
C2C,test:9222,mmlu_pro|test:9222|policy_C,42.83940698951483,0.0003611203283071518,42.67871310003102,0.640096127986908,C,False
C2C,test:10310,mmlu_pro|test:10310|policy_C,42.890754994004965,0.0003098975867033005,42.735730996355414,0.0026214122772216797,C,False
C2C,test:9978,mmlu_pro|test:9978|policy_C,94.37138796783984,0.00033085234463214874,94.17083812877536,0.11795729398727417,C,False
C2C,test:9975,mmlu_pro|test:9975|policy_C,42.874824022874236,0.00028009526431560516,42.71829780191183,0.24107736349105835,C,False
C2C,test:9753,mmlu_pro|test:9753|policy_C,43.46819710917771,0.0002798624336719513,43.30224287696183,0.5233663320541382,C,False
C2C,test:10269,mmlu_pro|test:10269|policy_C,42.561802081763744,0.00027008354663848877,42.40592708811164,0.012580692768096924,C,False
C2C,test:9345,mmlu_pro|test:9345|policy_C,43.02428802475333,0.00030011869966983795,42.867128970101476,0.0,R,False
C2C,test:9591,mmlu_pro|test:9591|policy_C,45.08621012791991,0.0002898741513490677,44.92604685947299,0.04237407445907593,C,False
C2C,test:9392,mmlu_pro|test:9392|policy_C,43.02259301766753,0.00029103830456733704,42.85587789490819,0.26946598291397095,C,False
C2C,test:2177,mmlu_pro|test:2177|policy_C,44.203347992151976,0.0003511086106300354,44.03422889299691,0.0,R,False
C2C,test:2443,mmlu_pro|test:2443|policy_C,42.90740587748587,0.00030105002224445343,42.74819418787956,0.03732854127883911,C,False
C2C,test:2370,mmlu_pro|test:2370|policy_C,45.270448084920645,0.00027101486921310425,45.107109006494284,0.0,R,False
C2C,test:2703,mmlu_pro|test:2703|policy_C,44.33004814200103,0.00028102658689022064,44.15965615771711,4.655122756958008e-05,C,False
C2C,test:2744,mmlu_pro|test:2744|policy_C,45.02372210845351,0.0002598389983177185,44.860852882266045,0.0,R,False
C2C,test:2398,mmlu_pro|test:2398|policy_C,42.497118934988976,0.00028102658689022064,42.34182508662343,1.6629695892333984e-05,R,False
C2C,test:2090,mmlu_pro|test:2090|policy_C,44.38657499849796,0.00032992102205753326,44.219138100743294,0.00015878677368164062,C,False
C2C,test:2633,mmlu_pro|test:2633|policy_C,42.54377703182399,0.00029103830456733704,42.39231091924012,0.0,R,False
C2C,test:2001,mmlu_pro|test:2001|policy_C,43.241828912869096,0.0005611218512058258,43.093828950077295,0.2689417004585266,C,False
