reference,resample,mean_saving_ms,seed,N
Text,824,322.87080898095155,0,128
Text,825,301.76893504358304,0,128
Text,826,310.55126758474216,0,128
Text,827,332.78658649760473,0,128
Text,828,363.7519079129561,0,128
Text,829,339.53491065585695,0,128
Text,830,273.07127327549097,0,128
Text,831,300.9585836898623,0,128
Text,832,333.86894776595,0,128
Text,833,370.9809866941214,0,128
Text,834,324.43120065363473,0,128
Text,835,376.8226845913887,0,128
Text,836,350.2158387655072,0,128
Text,837,382.29157005480374,0,128
Text,838,335.20945411146386,0,128
Text,839,355.96146642456006,0,128
Text,840,321.8659043450316,0,128
Text,841,299.3533814405964,0,128
Text,842,463.0159965472558,0,128
Text,843,367.94900383029017,0,128
Text,844,368.5223165921343,0,128
Text,845,408.76205431959534,0,128
Text,846,289.7487342615932,0,128
Text,847,357.08485671057133,0,128
Text,848,350.5310013915732,0,128
Text,849,345.30702588563145,0,128
Text,850,347.73726579442155,0,128
Text,851,339.28756592649734,0,128
Text,852,362.8209675898688,0,128
Text,853,392.17232114242506,0,128
Text,854,346.17068174156884,0,128
Text,855,308.27485051122494,0,128
Text,856,384.9201253415231,0,128
Text,857,352.08496604718675,0,128
Text,858,399.1489697891666,0,128
Text,859,342.77838412162964,0,128
Text,860,421.9475538448023,0,128
Text,861,376.66062094103836,0,128
Text,862,405.531187858287,0,128
Text,863,335.87434895525803,0,128
Text,864,411.67507600039244,0,128
Text,865,305.65129234855704,0,128
Text,866,299.34892992605455,0,128
Text,867,278.19808928325074,0,128
Text,868,243.93747721296677,0,128
Text,869,302.4343795423192,0,128
Text,870,408.36292031235644,0,128
Text,871,293.31998633824696,0,128
Text,872,276.3251631658932,0,128
Text,873,355.0438364800357,0,128
Text,874,408.4965478468803,0,128
Text,875,411.8445370695554,0,128
Text,876,265.6931892142893,0,128
Text,877,303.46297426876845,0,128
Text,878,418.5145419178298,0,128
Text,879,369.5441530653625,0,128
Text,880,261.29483463955694,0,128
Text,881,352.38716898311395,0,128
Text,882,308.42226133427175,0,128
Text,883,407.7991589856538,0,128
Text,884,442.65327545508626,0,128
Text,885,287.46035022777505,0,128
Text,886,350.06051688833395,0,128
Text,887,375.04427537896845,0,128
Text,888,316.6767163620534,0,128
Text,889,388.92749350270606,0,128
Text,890,289.1095502745884,0,128
Text,891,346.8914587301697,0,128
Text,892,313.87505134625826,0,128
Text,893,365.7635255949572,0,128
Text,894,399.7111748649331,0,128
Text,895,339.56168564327527,0,128
Text,896,347.4270751448785,0,128
Text,897,416.19707148674934,0,128
Text,898,241.57961596392852,0,128
Text,899,331.93245357324486,0,128
Text,900,318.7190927365009,0,128
Text,901,368.21448621776653,0,128
Text,902,363.4755760213011,0,128
Text,903,306.3436906049901,0,128
Text,904,376.73994264878274,0,128
Text,905,322.16673816219554,0,128
Text,906,314.3580560790724,0,128
Text,907,367.62862707473687,0,128
Text,908,301.38262322543596,0,128
Text,909,391.74103034383734,0,128
Text,910,370.62484044145094,0,128
Text,911,310.7416818711499,0,128
Text,912,322.44424487726064,0,128
Text,913,252.6580954381643,0,128
Text,914,352.0420224085683,0,128
Text,915,365.11355781658494,0,128
Text,916,349.00650065719674,0,128
Text,917,352.6517081863858,0,128
Text,918,271.89685422308685,0,128
Text,919,477.56694199597405,0,128
Text,920,318.036210945138,0,128
Text,921,419.23431067152706,0,128
Text,922,340.8234680118767,0,128
Text,923,297.73049321738654,0,128
Text,924,400.7520066352299,0,128
Text,925,257.2973768455995,0,128
Text,926,368.5243317795539,0,128
Text,927,362.0680261647067,0,128
Text,928,348.76953856837645,0,128
Text,929,316.0709366093215,0,128
Text,930,418.8045004848391,0,128
Text,931,349.51102162631287,0,128
Text,932,306.7726669032709,0,128
Text,933,320.01742344618833,0,128
Text,934,327.42465055889625,0,128
Text,935,403.07717204632354,0,128
Text,936,413.49621224617295,0,128
Text,937,379.7043453378137,0,128
Text,938,324.3898641612759,0,128
Text,939,289.70289878452604,0,128
Text,940,418.7464479709888,0,128
Text,941,321.99942889747035,0,128
Text,942,374.5544917346706,0,128
Text,943,353.64055296668084,0,128
Text,944,329.84088425109803,0,128
Text,945,306.0114285344753,0,128
Text,946,356.955668221417,0,128
Text,947,260.9905999725015,0,128
Text,948,384.9523066346592,0,128
Text,949,257.75575446641596,0,128
Text,950,382.99334706789523,0,128
Text,951,310.8052060306363,0,128
Text,952,332.01608542549366,0,128
Text,953,324.6669330619625,0,128
Text,954,405.1925688090705,0,128
Text,955,254.05366273844265,0,128
Text,956,433.3748965709674,0,128
Text,957,465.03250556634157,0,128
Text,958,297.6827496095211,0,128
Text,959,340.5702446561918,0,128
Text,960,383.27447436859075,0,128
Text,961,486.19782408604806,0,128
Text,962,322.53800707985647,0,128
Text,963,381.7329213870835,0,128
Text,964,287.632076351656,0,128
Text,965,337.30714484227065,0,128
Text,966,354.9586659974011,0,128
Text,967,315.8677741412248,0,128
Text,968,385.2128766338865,0,128
Text,969,400.92987342541164,0,128
Text,970,312.99940192002396,0,128
Text,971,414.6545301809965,0,128
Text,972,363.5129806007171,0,128
Text,973,328.33319062592636,0,128
Text,974,344.77569711816614,0,128
Text,975,276.4770857811527,0,128
Text,976,314.72963650958263,0,128
Text,977,320.7290703940089,0,128
Text,978,268.9602419595758,0,128
Text,979,323.32933556062926,0,128
Text,980,409.0822296930128,0,128
Text,981,303.16191915517265,0,128
Text,982,267.0733256418316,0,128
Text,983,308.78171635959006,0,128
Text,984,334.8841275601444,0,128
Text,985,346.9108161752956,0,128
Text,986,354.82511880218226,0,128
Text,987,366.40185376018053,0,128
Text,988,330.6007187020441,0,128
Text,989,382.89343915676,0,128
Text,990,460.1973335229559,0,128
Text,991,409.45267135248287,0,128
Text,992,255.513597117897,0,128
Text,993,402.6931204534776,0,128
Text,994,289.0322808343626,0,128
Text,995,249.84440903790528,0,128
Text,996,413.08734929589264,0,128
Text,997,311.4309751726978,0,128
Text,998,471.1138116326765,0,128
Text,999,350.72774321633915,0,128
Text,1000,313.87131434348703,0,128
Text,1001,290.4512601544411,0,128
Text,1002,268.5655392378976,0,128
Text,1003,272.8515763137693,0,128
Text,1004,221.8075262153434,0,128
Text,1005,319.5209735094977,0,128
Text,1006,441.7412627935846,0,128
Text,1007,403.10194080484507,0,128
Text,1008,353.7037232708826,0,128
Text,1009,272.7130717194086,0,128
Text,1010,322.76603285208694,0,128
Text,1011,355.46912298923417,0,128
Text,1012,296.53868074274214,0,128
Text,1013,354.34505023840757,0,128
Text,1014,335.6593989647081,0,128
Text,1015,302.4003900500247,0,128
Text,1016,340.2020088342397,0,128
Text,1017,335.97622809429595,0,128
Text,1018,386.5184765563754,0,128
Text,1019,335.8398035852588,0,128
Text,1020,450.1917035504448,0,128
Text,1021,434.11627700152167,0,128
Text,1022,255.35934001527494,0,128
Text,1023,298.4916018485819,0,128
Text,1024,330.80623009482224,0,128
Text,1025,393.2519110694557,0,128
Text,1026,332.46776743544615,0,128
Text,1027,332.42688410246046,0,128
Text,1028,333.03523333597695,0,128
Text,1029,336.5625422793528,0,128
Text,1030,377.84260540865944,0,128
Text,1031,367.4242253855482,0,128
Text,1032,285.1808925752266,0,128
Text,1033,355.06544826057507,0,128
Text,1034,220.87828568510304,0,128
Text,1035,396.31392593946657,0,128
Text,1036,338.0690025715012,0,128
Text,1037,396.96645257754426,0,128
Text,1038,370.7542688352987,0,128
Text,1039,350.5933146298048,0,128
Text,1040,348.9751405904826,0,128
Text,1041,300.1859240466729,0,128
Text,1042,319.43671828048537,0,128
Text,1043,322.9146698668046,0,128
Text,1044,322.0680577796884,0,128
Text,1045,332.14274203419336,0,128
Text,1046,283.81631573029154,0,128
Text,1047,343.9345984279498,0,128
Text,1048,286.89908616979665,0,128
Text,1049,426.0490599026525,0,128
Text,1050,419.74881531677966,0,128
Text,1051,413.1732567311701,0,128
Text,1052,330.0504202507,0,128
Text,1053,317.92786983714905,0,128
Text,1054,303.2744111606007,0,128
Text,1055,348.214488616577,0,128
Text,1056,387.5442119715444,0,128
Text,1057,352.44714108011976,0,128
Text,1058,322.95938794231915,0,128
Text,1059,307.3376195916353,0,128
Text,1060,392.23921712437004,0,128
Text,1061,357.4797428154852,0,128
Text,1062,360.2356644169049,0,128
Text,1063,272.5421535778878,0,128
Text,1064,312.72054833971197,0,128
Text,1065,408.45818622983643,0,128
Text,1066,254.1685508294904,0,128
Text,1067,367.91161442306475,0,128
Text,1068,299.6064631643094,0,128
Text,1069,307.34363512056007,0,128
Text,1070,253.69325060273695,0,128
Text,1071,267.6655204122653,0,128
Text,1072,381.99262287344027,0,128
Text,1073,363.3918816285586,0,128
Text,1074,348.879252509505,0,128
Text,1075,395.48543108867307,0,128
Text,1076,343.8025998948433,0,128
Text,1077,371.79591049061855,0,128
Text,1078,337.96788395920885,0,128
Text,1079,314.40334607577824,0,128
Text,1080,318.17727630732406,0,128
Text,1081,346.44979579570645,0,128
Text,1082,230.828062598448,0,128
Text,1083,431.8530830969394,0,128
Text,1084,369.19986558132223,0,128
Text,1085,366.9173286871228,0,128
Text,1086,244.7267628085683,0,128
Text,1087,374.6039031066175,0,128
Text,1088,337.4344234998716,0,128
Text,1089,359.9296538177441,0,128
Text,1090,361.39755529620743,0,128
Text,1091,292.4129904295114,0,128
Text,1092,290.4416912842862,0,128
Text,1093,322.24418686746503,0,128
Text,1094,376.8812176040228,0,128
Text,1095,362.090038781389,0,128
Text,1096,280.89531055957195,0,128
Text,1097,392.8116423485335,0,128
Text,1098,301.1148917648825,0,128
Text,1099,394.78575686916884,0,128
Text,1100,287.7719058851653,0,128
Text,1101,343.6644192897802,0,128
Text,1102,364.74073897625203,0,128
Text,1103,416.3847737472679,0,128
Text,1104,418.5303743761324,0,128
Text,1105,333.9933861516329,0,128
Text,1106,319.86125269759214,0,128
Text,1107,365.11109325510915,0,128
Text,1108,398.7544411647832,0,128
Text,1109,274.47237413980474,0,128
Text,1110,354.8083925143146,0,128
Text,1111,290.78948834467155,0,128
Text,1112,375.78130947258614,0,128
Text,1113,395.0551635170996,0,128
Text,1114,281.48622637854714,0,128
Text,1115,395.9519543514034,0,128
Text,1116,366.31636187848926,0,128
Text,1117,309.47836986524635,0,128
Text,1118,417.3144184223929,0,128
Text,1119,326.9419536482019,0,128
Text,1120,404.98030913477123,0,128
Text,1121,379.5272160659806,0,128
Text,1122,319.4468778456212,0,128
Text,1123,323.36438683887536,0,128
Text,1124,352.03259217814775,0,128
Text,1125,351.7241256067791,0,128
Text,1126,318.57732695061713,0,128
Text,1127,338.27653059051954,0,128
Text,1128,394.73385152632545,0,128
Text,1129,388.0017583269364,0,128
Text,1130,222.33317310201528,0,128
Text,1131,324.73710086924257,0,128
Text,1132,363.0532331935683,0,128
Text,1133,379.7168025539577,0,128
Text,1134,331.28789236798184,0,128
Text,1135,330.1200826117565,0,128
Text,1136,403.0550832121662,0,128
Text,1137,322.2430400455778,0,128
Text,1138,374.7099441134196,0,128
Text,1139,393.19053850158525,0,128
Text,1140,299.6975908517925,0,128
Text,1141,435.4487253112893,0,128
Text,1142,281.1493388562667,0,128
Text,1143,382.6009115546185,0,128
Text,1144,345.37235886091366,0,128
Text,1145,350.03702757421706,0,128
Text,1146,349.85173093446065,0,128
Text,1147,400.0060792586737,0,128
Text,1148,307.6239429137786,0,128
Text,1149,319.72419785233797,0,128
Text,1150,359.55052573262947,0,128
Text,1151,365.7334187082597,0,128
Text,1152,362.7960370722576,0,128
Text,1153,295.4426315573073,0,128
Text,1154,305.361404627547,0,128
Text,1155,339.1400689488364,0,128
Text,1156,390.1786098613229,0,128
Text,1157,366.89019414552604,0,128
Text,1158,304.1693593349919,0,128
Text,1159,293.69754393337644,0,128
Text,1160,377.8535900037241,0,128
Text,1161,351.54520419382607,0,128
Text,1162,317.5082525376638,0,128
Text,1163,380.34878142025264,0,128
Text,1164,341.0453042724839,0,128
Text,1165,363.5370917363616,0,128
Text,1166,339.218134584371,0,128
Text,1167,389.21287443008623,0,128
Text,1168,428.6104682068981,0,128
Text,1169,428.01965183753055,0,128
Text,1170,325.6117589062342,0,128
Text,1171,302.92669706432207,0,128
Text,1172,336.4394571781304,0,128
Text,1173,437.1135943401896,0,128
Text,1174,394.9895675486914,0,128
Text,1175,296.81639669252036,0,128
Text,1176,350.48441756589455,0,128
Text,1177,357.9206632439309,0,128
Text,1178,206.9473306855798,0,128
Text,1179,339.48432179568044,0,128
Text,1180,313.68628522614017,0,128
Text,1181,306.59569187082525,0,128
Text,1182,434.47707599261776,0,128
Text,1183,277.0867140025075,0,128
Text,1184,339.2743400600011,0,128
Text,1185,262.0817946808529,0,128
Text,1186,397.9446554367314,0,128
Text,1187,332.23616993564065,0,128
Text,1188,244.92049040964048,0,128
Text,1189,288.220163758524,0,128
Text,1190,397.2991829377861,0,128
Text,1191,330.92720838794776,0,128
Text,1192,327.42075967689743,0,128
Text,1193,361.65957355660794,0,128
Text,1194,320.5917675204546,0,128
Text,1195,356.4128964317206,0,128
Text,1196,465.627587536801,0,128
Text,1197,340.35609247621323,0,128
Text,1198,341.9573888841114,0,128
Text,1199,346.1161519971938,0,128
Text,1200,358.60788970967405,0,128
Text,1201,385.9108816850494,0,128
Text,1202,322.53835108895146,0,128
Text,1203,384.654846149715,0,128
Text,1204,339.51061998413934,0,128
Text,1205,207.75913812758517,0,128
Text,1206,389.61320746057027,0,128
Text,1207,277.698079478796,0,128
Text,1208,342.6105901271512,0,128
Text,1209,361.3378482114058,0,128
Text,1210,331.9605526794476,0,128
Text,1211,335.35066799049673,0,128
Text,1212,393.82577423566545,0,128
Text,1213,412.0379159885488,0,128
Text,1214,305.4150828265847,0,128
Text,1215,306.6867571669718,0,128
Text,1216,288.47977758232446,0,128
Text,1217,365.567893422849,0,128
Text,1218,239.02315621307935,0,128
Text,1219,292.84551346972876,0,128
Text,1220,351.07566379701893,0,128
Text,1221,315.55919149650435,0,128
Text,1222,289.5311750507972,0,128
Text,1223,281.79082503993413,0,128
Text,1224,391.1638084500737,0,128
Text,1225,347.7702798336395,0,128
Text,1226,361.06641685000795,0,128
Text,1227,312.33296661775967,0,128
Text,1228,335.9015477944922,0,128
Text,1229,277.7277710465569,0,128
Text,1230,301.0099872662977,0,128
Text,1231,316.5159693489841,0,128
Text,1232,358.53301101815305,0,128
Text,1233,355.1148710321286,0,128
Text,1234,394.431085416727,0,128
Text,1235,284.200945894554,0,128
Text,1236,301.7926340762642,0,128
Text,1237,339.3627272162121,0,128
Text,1238,372.64464174768364,0,128
Text,1239,352.9957196369651,0,128
Text,1240,373.3307400052581,0,128
Text,1241,310.2777327694639,0,128
Text,1242,381.7875481854571,0,128
Text,1243,312.41206887352746,0,128
Text,1244,390.5614392951975,0,128
Text,1245,429.09519485692726,0,128
Text,1246,390.46470529683575,0,128
Text,1247,359.1383079183288,0,128
Text,1248,307.40133349718235,0,128
Text,1249,324.7514627273631,0,128
Text,1250,434.38949138908356,0,128
Text,1251,365.63681927873404,0,128
Text,1252,457.57377986592473,0,128
Text,1253,458.1845846187207,0,128
Text,1254,261.30556808675465,0,128
Text,1255,341.78573985991534,0,128
Text,1256,362.74272179434774,0,128
Text,1257,400.52016404843016,0,128
Text,1258,349.36872006437625,0,128
Text,1259,417.39695330579707,0,128
Text,1260,395.8288374396943,0,128
Text,1261,392.40620516102354,0,128
Text,1262,279.92839103717415,0,128
Text,1263,375.6133893293736,0,128
Text,1264,343.7824517295667,0,128
Text,1265,334.62998892537144,0,128
Text,1266,304.54394644038985,0,128
Text,1267,418.1761104009638,0,128
Text,1268,274.1341773853492,0,128
Text,1269,340.6986448808311,0,128
Text,1270,344.04952501063235,0,128
Text,1271,395.35763022649917,0,128
Text,1272,382.55046355334343,0,128
Text,1273,247.8780417368398,0,128
Text,1274,255.71004012999765,0,128
Text,1275,388.59026768477634,0,128
Text,1276,314.42684017747524,0,128
Text,1277,332.44408824793936,0,128
Text,1278,347.1526054054266,0,128
Text,1279,483.6308690937585,0,128
Text,1280,367.44904251645494,0,128
Text,1281,336.9065249680716,0,128
Text,1282,315.2046371342294,0,128
Text,1283,353.6025358498591,0,128
Text,1284,413.9453412662988,0,128
Text,1285,353.47366567839344,0,128
Text,1286,274.643932156323,0,128
Text,1287,340.9370179888356,0,128
Text,1288,411.5555827411299,0,128
Text,1289,392.9199488429731,0,128
Text,1290,331.19169512792723,0,128
Text,1291,326.83727617586555,0,128
Text,1292,380.4635683482047,0,128
Text,1293,440.72354718991846,0,128
Text,1294,324.97669521580974,0,128
Text,1295,467.6118977149599,0,128
Text,1296,286.86423389808624,0,128
Text,1297,343.62444176440476,0,128
Text,1298,352.901071542874,0,128
Text,1299,438.5077691058541,0,128
Text,1300,400.25302700450993,0,128
Text,1301,346.25495616637636,0,128
Text,1302,401.67601388566254,0,128
Text,1303,321.8103483904997,0,128
Text,1304,304.52726810653985,0,128
Text,1305,371.91906356747495,0,128
Text,1306,317.1343009289558,0,128
Text,1307,411.66567149230104,0,128
Text,1308,418.0818872355303,0,128
Text,1309,308.15593950319453,0,128
Text,1310,352.3987338285224,0,128
Text,1311,338.4087618578633,0,128
Text,1312,360.71722777523973,0,128
Text,1313,403.5482810650137,0,128
Text,1314,383.9655388983374,0,128
Text,1315,294.8756022306043,0,128
Text,1316,265.96221415820764,0,128
Text,1317,315.44138100070995,0,128
Text,1318,413.9897525401466,0,128
Text,1319,411.78978661992005,0,128
Text,1320,222.53521322272718,0,128
Text,1321,370.13112902786816,0,128
Text,1322,289.62352308917616,0,128
Text,1323,371.01289999554865,0,128
Text,1324,401.2457879707654,0,128
Text,1325,270.6459139026265,0,128
Text,1326,331.6605695927137,0,128
Text,1327,393.15318167246005,0,128
Text,1328,257.3472090989526,0,128
Text,1329,375.26068061015394,0,128
Text,1330,337.45156553777633,0,128
Text,1331,283.7706799382431,0,128
Text,1332,297.4089935160009,0,128
Text,1333,351.84299522552465,0,128
Text,1334,370.5344495938334,0,128
Text,1335,336.0799730180588,0,128
Text,1336,305.8671070702985,0,128
Text,1337,279.06552837339405,0,128
Text,1338,365.7667228653736,0,128
Text,1339,378.5564687987062,0,128
Text,1340,330.7823420618661,0,128
Text,1341,313.5942732278636,0,128
Text,1342,392.3858638954698,0,128
Text,1343,303.58367969347455,0,128
Text,1344,233.72805186409096,0,128
Text,1345,442.9701010813005,0,128
Text,1346,323.10312801928376,0,128
Text,1347,298.80574985509156,0,128
Text,1348,394.2666936763999,0,128
Text,1349,362.91841553793347,0,128
Text,1350,358.7649835335469,0,128
Text,1351,311.6560272846982,0,128
Text,1352,293.35737358815095,0,128
Text,1353,250.83615054791153,0,128
Text,1354,423.17642050147697,0,128
Text,1355,292.37294285485405,0,128
Text,1356,385.8403255981102,0,128
Text,1357,288.6370244923455,0,128
Text,1358,352.613129238307,0,128
Text,1359,379.79236629507795,0,128
Text,1360,422.1051227341377,0,128
Text,1361,415.36021446154336,0,128
Text,1362,333.8468818601541,0,128
Text,1363,354.23780829842144,0,128
Text,1364,343.73732048334205,0,128
Text,1365,364.493728717207,0,128
Text,1366,396.3242809077201,0,128
Text,1367,358.9094229937473,0,128
Text,1368,357.38193145152763,0,128
Text,1369,379.73467516894743,0,128
Text,1370,393.1220725971798,0,128
Text,1371,341.5804062369716,0,128
Text,1372,298.6376586595725,0,128
Text,1373,369.1641164750763,0,128
Text,1374,326.4215404033166,0,128
Text,1375,242.61833731543447,0,128
Text,1376,310.43466773917316,0,128
Text,1377,340.0870262139506,0,128
Text,1378,396.4824128597684,0,128
Text,1379,308.78883914192556,0,128
Text,1380,343.66632963246957,0,128
Text,1381,425.83387367994874,0,128
Text,1382,329.87906937523803,0,128
Text,1383,293.936864414718,0,128
Text,1384,404.80565566031146,0,128
Text,1385,313.7914966864628,0,128
Text,1386,259.8221109183214,0,128
Text,1387,364.7178020000865,0,128
Text,1388,316.26983597743674,0,128
Text,1389,326.74948089334066,0,128
Text,1390,324.2487329589494,0,128
Text,1391,322.57360444964434,0,128
Text,1392,415.21114905481227,0,128
Text,1393,352.8640197455388,0,128
Text,1394,314.98013688724313,0,128
Text,1395,301.19192941674555,0,128
Text,1396,438.6873529256263,0,128
Text,1397,364.13103118866275,0,128
Text,1398,386.5424156028894,0,128
Text,1399,305.3324824923038,0,128
Text,1400,345.8621768622834,0,128
Text,1401,406.48745512044115,0,128
Text,1402,338.14912476555037,0,128
Text,1403,350.85526073271467,0,128
Text,1404,416.308327097795,0,128
Text,1405,339.24630159162916,0,128
Text,1406,330.4028485017625,0,128
Text,1407,308.1994149233651,0,128
Text,1408,327.12234105383686,0,128
Text,1409,340.26413401988975,0,128
Text,1410,253.40066333774303,0,128
Text,1411,292.1871739290509,0,128
Text,1412,355.9288901906257,0,128
Text,1413,298.0645907136932,0,128
Text,1414,323.016774660573,0,128
Text,1415,289.97525274098734,0,128
Text,1416,317.0654205587198,0,128
Text,1417,340.1811997191544,0,128
Text,1418,330.46236634618253,0,128
Text,1419,329.83915000113484,0,128
Text,1420,432.88432373446994,0,128
Text,1421,398.2953192662535,0,128
Text,1422,317.2872649556666,0,128
Text,1423,370.11445813186583,0,128
Text,1424,247.1476264490775,0,128
Text,1425,432.5158640549489,0,128
Text,1426,318.91207399894483,0,128
Text,1427,370.5387436293677,0,128
Text,1428,302.38014813039626,0,128
Text,1429,386.90698585196515,0,128
Text,1430,294.8257133393781,0,128
Text,1431,400.97234145650873,0,128
Text,1432,339.98140677431365,0,128
Text,1433,453.17051551865006,0,128
Text,1434,386.9231170574494,0,128
Text,1435,361.91725123717333,0,128
Text,1436,278.8703208843799,0,128
Text,1437,461.7468067262962,0,128
Text,1438,356.66475049220026,0,128
Text,1439,385.5661308607523,0,128
Text,1440,329.3088690315926,0,128
Text,1441,363.85926357434073,0,128
Text,1442,261.87996298540384,0,128
Text,1443,303.3920755806321,0,128
Text,1444,372.2077238653583,0,128
Text,1445,347.4798271599866,0,128
Text,1446,317.1179225500964,0,128
Text,1447,301.8497990669857,0,128
Text,1448,402.40531265953905,0,128
Text,1449,315.04175360714726,0,128
Text,1450,258.4346798921615,0,128
Text,1451,190.1702526702138,0,128
Text,1452,355.5008736948366,0,128
Text,1453,370.8697355559707,0,128
Text,1454,329.8570908827969,0,128
Text,1455,440.8740636663424,0,128
Text,1456,335.81490983851836,0,128
Text,1457,382.0016198842495,0,128
Text,1458,398.487596110499,0,128
Text,1459,250.5785766425106,0,128
Text,1460,397.39170552456926,0,128
Text,1461,346.3734978740831,0,128
Text,1462,357.2691353983828,0,128
Text,1463,431.5031441710744,0,128
Text,1464,318.70873038860736,0,128
Text,1465,297.75764177247765,0,128
Text,1466,350.72742276133795,0,128
Text,1467,308.3153670322645,0,128
Text,1468,312.79364300644374,0,128
Text,1469,358.7531467037479,0,128
Text,1470,412.6346626817394,0,128
Text,1471,355.34311822448217,0,128
Text,1472,317.51651355443755,0,128
Text,1473,445.3674307351321,0,128
Text,1474,297.6736618347786,0,128
Text,1475,316.03732674011553,0,128
Text,1476,304.0952541959996,0,128
Text,1477,244.08235632290598,0,128
Text,1478,346.7617776004772,0,128
Text,1479,297.95991132778,0,128
Text,1480,272.8950836826698,0,128
Text,1481,322.25887068671,0,128
Text,1482,296.4725005804212,0,128
Text,1483,340.05241111481155,0,128
Text,1484,405.9192242457357,0,128
Text,1485,460.397329130501,0,128
Text,1486,365.833752501203,0,128
Text,1487,310.9953150360525,0,128
Text,1488,259.4071302719385,0,128
Text,1489,292.9053550469689,0,128
Text,1490,325.4512862131378,0,128
Text,1491,376.98351003200514,0,128
Text,1492,364.5620762981707,0,128
Text,1493,294.4622133290977,0,128
Text,1494,316.8527662237466,0,128
Text,1495,427.51148572460806,0,128
Text,1496,377.52851692130207,0,128
Text,1497,351.7001219697704,0,128
Text,1498,379.0290303659276,0,128
Text,1499,314.3250268785778,0,128
Text,1500,344.6466970581241,0,128
Text,1501,316.37763774051564,0,128
Text,1502,370.6133338091604,0,128
Text,1503,400.6330191386951,0,128
Text,1504,348.6067050598649,0,128
Text,1505,340.69499244287726,0,128
Text,1506,308.5254358684324,0,128
Text,1507,331.03351748104615,0,128
Text,1508,326.73101381442393,0,128
Text,1509,397.2016431889642,0,128
Text,1510,327.6271676295437,0,128
Text,1511,319.7547440777271,0,128
Text,1512,364.2197421668243,0,128
Text,1513,358.76787226152373,0,128
Text,1514,260.8346965880628,0,128
Text,1515,336.18542233853077,0,128
Text,1516,323.51446385473537,0,128
Text,1517,372.0069237806456,0,128
Text,1518,380.2118941130175,0,128
Text,1519,353.4519388049375,0,128
Text,1520,295.5940583378833,0,128
Text,1521,310.1074576497922,0,128
Text,1522,317.78273129566514,0,128
Text,1523,415.67205045612354,0,128
Text,1524,346.71129924572597,0,128
Text,1525,278.1103430370422,0,128
Text,1526,399.3597205335391,0,128
Text,1527,364.19579595713003,0,128
Text,1528,304.71285325984354,0,128
Text,1529,475.0436149388406,0,128
Text,1530,329.6028030472371,0,128
Text,1531,357.74706210941076,0,128
Text,1532,351.90488954322063,0,128
Text,1533,264.6491397081263,0,128
Text,1534,351.59622741230123,0,128
Text,1535,340.5695650908456,0,128
Text,1536,322.8385708753194,0,128
Text,1537,257.21011162386276,0,128
Text,1538,302.0007619616081,0,128
Text,1539,365.51888207759475,0,128
Text,1540,360.2786520987138,0,128
Text,1541,365.2748780696129,0,128
Text,1542,316.72254597287974,0,128
Text,1543,261.7366992690222,0,128
Text,1544,284.5957866156823,0,128
Text,1545,392.62867162688053,0,128
Text,1546,358.2319625584205,0,128
Text,1547,381.6629779903451,0,128
Text,1548,292.15282288168964,0,128
Text,1549,382.1593186712562,0,128
Text,1550,364.82093367703783,0,128
Text,1551,314.4362108250789,0,128
Text,1552,423.62844859962934,0,128
Text,1553,329.4047958424926,0,128
Text,1554,274.28038757170725,0,128
Text,1555,383.2001552964357,0,128
Text,1556,418.67710721817275,0,128
Text,1557,339.77843318461964,0,128
Text,1558,384.7521008738113,0,128
Text,1559,358.07458533781755,0,128
Text,1560,294.8400436216616,0,128
Text,1561,400.3434543592448,0,128
Text,1562,352.01231646715314,0,128
Text,1563,353.08840701873123,0,128
Text,1564,346.41585159079114,0,128
Text,1565,348.0513321610488,0,128
Text,1566,338.57965635252185,0,128
Text,1567,349.6123600471037,0,128
Text,1568,339.9571891004598,0,128
Text,1569,225.23529222598881,0,128
Text,1570,281.10951534472406,0,128
Text,1571,363.32596963438846,0,128
Text,1572,305.4891158299142,0,128
Text,1573,278.05120039010944,0,128
Text,1574,279.47551291981654,0,128
Text,1575,279.3829320125951,0,128
Text,1576,371.5014473109477,0,128
Text,1577,271.4261947076011,0,128
Text,1578,415.45517720805947,0,128
Text,1579,322.0874306916812,0,128
Text,1580,315.2992125633318,0,128
Text,1581,372.55861684570846,0,128
Text,1582,395.55421291515813,0,128
Text,1583,346.62341363946325,0,128
Text,1584,323.94921271770727,0,128
Text,1585,403.36530706554186,0,128
Text,1586,236.39041923888726,0,128
Text,1587,361.8615834002412,0,128
Text,1588,372.27491789963096,0,128
Text,1589,297.8134188451804,0,128
Text,1590,354.9191359888937,0,128
Text,1591,378.99709972589335,0,128
Text,1592,457.7568268687173,0,128
Text,1593,292.827086905163,0,128
Text,1594,389.6809566667798,0,128
Text,1595,259.54801966872765,0,128
Text,1596,303.56756955552555,0,128
Text,1597,295.6505514339369,0,128
Text,1598,302.6138062996324,0,128
Text,1599,365.51569639232184,0,128
Text,1600,356.77146633679513,0,128
Text,1601,367.47651135556225,0,128
Text,1602,344.54209850264306,0,128
Text,1603,301.5684427755332,0,128
Text,1604,329.6014649095014,0,128
Text,1605,359.7560519447143,0,128
Text,1606,280.78975495373015,0,128
Text,1607,357.5256176154653,0,128
Text,1608,400.5037704391725,0,128
Text,1609,320.5053556102939,0,128
Text,1610,330.63754761496966,0,128
Text,1611,379.7381563945237,0,128
