reference,resample,mean_saving_ms,seed,N
Text,823,316.2990849614289,0,128
Text,824,248.03825200251595,0,128
Text,825,226.5309261620132,0,128
Text,826,251.92390140728094,0,128
Text,827,251.53232087723154,0,128
Text,828,292.957502309946,0,128
Text,829,257.1211088288692,0,128
Text,830,183.5875436408969,0,128
Text,831,244.48669382036314,0,128
Text,832,233.18814314552583,0,128
Text,833,264.65862543591356,0,128
Text,834,230.32212765610893,0,128
Text,835,286.8510080897977,0,128
Text,836,243.72031741404498,0,128
Text,837,310.88327497309365,0,128
Text,838,257.4534647501423,0,128
Text,839,272.4799387215171,0,128
Text,840,245.97689313122828,0,128
Text,841,223.96117985772435,0,128
Text,842,359.6918468938384,0,128
Text,843,263.2186897481006,0,128
Text,844,262.6882589265733,0,128
Text,845,333.41882006425294,0,128
Text,846,234.16260612975748,0,128
Text,847,291.31288242751907,0,128
Text,848,291.1346775472339,0,128
Text,849,278.7122054523934,0,128
Text,850,246.23708886247186,0,128
Text,851,278.30657026606787,0,128
Text,852,296.7667247085046,0,128
Text,853,262.09375118742173,0,128
Text,854,279.89060868276283,0,128
Text,855,251.26699773682049,0,128
Text,856,274.5664462381683,0,128
Text,857,249.96837577418773,0,128
Text,858,289.7218556609005,0,128
Text,859,281.21404806006467,0,128
Text,860,345.02524527488276,0,128
Text,861,305.66240868392924,0,128
Text,862,310.55880889471155,0,128
Text,863,278.72021124494495,0,128
Text,864,320.1811540093331,0,128
Text,865,232.4844935137662,0,128
Text,866,245.294581660346,0,128
Text,867,209.60404646757524,0,128
Text,868,180.39020642754622,0,128
Text,869,230.79435093495704,0,128
Text,870,316.6026625203813,0,128
Text,871,218.37858088474604,0,128
Text,872,224.7165257067536,0,128
Text,873,270.44865674179164,0,128
Text,874,331.00146209835657,0,128
Text,875,338.46100943083,0,128
Text,876,214.29021703988838,0,128
Text,877,227.19299675918592,0,128
Text,878,303.2103513396578,0,128
Text,879,284.06834614725085,0,128
Text,880,217.15359960762726,0,128
Text,881,267.88798068992037,0,128
Text,882,231.69044057249266,0,128
Text,883,314.1811980440252,0,128
Text,884,264.06632044381695,0,128
Text,885,234.85691494352068,0,128
Text,886,228.99799228798656,0,128
Text,887,286.0992917776457,0,128
Text,888,260.41861632620567,0,128
Text,889,299.9031141644082,0,128
Text,890,214.60899382145726,0,128
Text,891,268.0635562592215,0,128
Text,892,256.25373713410227,0,128
Text,893,295.5373693839647,0,128
Text,894,269.47683333128225,0,128
Text,895,258.00321039969276,0,128
Text,896,282.18333531003736,0,128
Text,897,264.22184446164465,0,128
Text,898,176.6253875066468,0,128
Text,899,247.4379996983771,0,128
Text,900,264.3176408837462,0,128
Text,901,243.68705216329545,0,128
Text,902,280.085810331002,0,128
Text,903,230.34659605946217,0,128
Text,904,308.04060811715317,0,128
Text,905,263.3581900554418,0,128
Text,906,239.06948055082466,0,128
Text,907,284.5576340550906,0,128
Text,908,245.45889264300058,0,128
Text,909,279.03482347937825,0,128
Text,910,281.41470551418024,0,128
Text,911,253.56340266444022,0,128
Text,912,245.92538048636925,0,128
Text,913,167.4768448665418,0,128
Text,914,270.75287984189345,0,128
Text,915,257.69647635752335,0,128
Text,916,246.92730603965174,0,128
Text,917,231.55588332701882,0,128
Text,918,222.25841483486874,0,128
Text,919,350.32462365234096,0,128
Text,920,259.56185862378334,0,128
Text,921,320.91941869657603,0,128
Text,922,275.67834720321116,0,128
Text,923,208.40931960083253,0,128
Text,924,328.02711462682055,0,128
Text,925,208.8083283379092,0,128
Text,926,283.4915830153477,0,128
Text,927,272.9435197525163,0,128
Text,928,245.32685010308342,0,128
Text,929,260.77122166680056,0,128
Text,930,324.05378011026187,0,128
Text,931,264.23473411887244,0,128
Text,932,252.77615436971246,0,128
Text,933,265.174338601355,0,128
Text,934,226.21445049117028,0,128
Text,935,310.771086215027,0,128
Text,936,299.8265220467147,0,128
Text,937,307.1522034788359,0,128
Text,938,243.92612426527194,0,128
Text,939,216.95522596201045,0,128
Text,940,307.289178510473,0,128
Text,941,242.70101355614315,0,128
Text,942,304.20240539206134,0,128
Text,943,285.0923192436312,0,128
Text,944,267.3463496084878,0,128
Text,945,247.16274975617125,0,128
Text,946,290.3394844415743,0,128
Text,947,214.8922684009449,0,128
Text,948,238.84179460401356,0,128
Text,949,209.1009159503301,0,128
Text,950,293.9175894789514,0,128
Text,951,235.09128401929047,0,128
Text,952,273.27623251585464,0,128
Text,953,224.98937060299795,0,128
Text,954,272.3913980698853,0,128
Text,955,208.7541958062502,0,128
Text,956,354.08413147888496,0,128
Text,957,321.7830997054989,0,128
Text,958,242.12780717061833,0,128
Text,959,236.7684994096635,0,128
Text,960,313.34983268607175,0,128
Text,961,320.7071110227844,0,128
Text,962,262.5650085374218,0,128
Text,963,291.3055274311773,0,128
Text,964,234.9373682609439,0,128
Text,965,255.7360716164112,0,128
Text,966,246.27765348668618,0,128
Text,967,241.59458915710275,0,128
Text,968,315.09481492321356,0,128
Text,969,309.79653655049333,0,128
Text,970,255.23757929113344,0,128
Text,971,302.6345529451646,0,128
Text,972,273.7478841736447,0,128
Text,973,268.572414508526,0,128
Text,974,281.1497666534706,0,128
Text,975,225.76960606238572,0,128
Text,976,239.23331441983464,0,128
Text,977,262.47874582441,0,128
Text,978,218.4769494124339,0,128
Text,979,265.57035411497054,0,128
Text,980,332.59758319218236,0,128
Text,981,246.72470460427576,0,128
Text,982,199.0803692387999,0,128
Text,983,254.27188664070854,0,128
Text,984,257.37295971157437,0,128
Text,985,280.28055886534275,0,128
Text,986,289.47875404446677,0,128
Text,987,262.70750187723024,0,128
Text,988,268.34049998979026,0,128
Text,989,292.53654435888166,0,128
Text,990,317.88844991024234,0,128
Text,991,296.73917457876087,0,128
Text,992,209.85333222597546,0,128
Text,993,312.34087015036494,0,128
Text,994,235.930755161462,0,128
Text,995,201.87381988034758,0,128
Text,996,316.65293542755535,0,128
Text,997,254.86995161008963,0,128
Text,998,345.0642585994501,0,128
Text,999,284.88189956078713,0,128
Text,1000,253.5270563312224,0,128
Text,1001,233.67432958730205,0,128
Text,1002,200.88818265867303,0,128
Text,1003,224.7140823619702,0,128
Text,1004,160.55832062920672,0,128
Text,1005,258.5394617908605,0,128
Text,1006,268.53257115180895,0,128
Text,1007,272.0773983601248,0,128
Text,1008,287.7024601366429,0,128
Text,1009,220.89539330772823,0,128
Text,1010,265.31925840026815,0,128
Text,1011,287.13249603970326,0,128
Text,1012,242.49796893127495,0,128
Text,1013,270.5520213658019,0,128
Text,1014,257.16805554839084,0,128
Text,1015,247.22396127253887,0,128
Text,1016,274.3599544846802,0,128
Text,1017,275.52402066976356,0,128
Text,1018,278.0512775261741,0,128
Text,1019,252.4995060321089,0,128
Text,1020,329.8443349012814,0,128
Text,1021,317.2100022657105,0,128
Text,1022,194.57992041498073,0,128
Text,1023,244.40959482672042,0,128
Text,1024,272.9864564953459,0,128
Text,1025,284.4025444446743,0,128
Text,1026,253.07406410138356,0,128
Text,1027,255.0260354491911,0,128
Text,1028,251.55753429498873,0,128
Text,1029,254.3040616401413,0,128
Text,1030,291.27977731695864,0,128
Text,1031,279.84787461355154,0,128
Text,1032,212.04863539787766,0,128
Text,1033,271.1106119440956,0,128
Text,1034,177.47229988890467,0,128
Text,1035,286.66576527211873,0,128
Text,1036,257.912664579635,0,128
Text,1037,285.39113273836847,0,128
Text,1038,303.0976729187387,0,128
Text,1039,265.1202947836282,0,128
Text,1040,268.26837733824505,0,128
Text,1041,244.35355638161127,0,128
Text,1042,242.10647155632614,0,128
Text,1043,244.63794672374206,0,128
Text,1044,223.43390882815584,0,128
Text,1045,273.02105214766925,0,128
Text,1046,210.4657644777035,0,128
Text,1047,246.19186555719352,0,128
Text,1048,214.26439369133732,0,128
Text,1049,325.55786642842577,0,128
Text,1050,282.7921743319166,0,128
Text,1051,299.4488344502315,0,128
Text,1052,252.21249694550352,0,128
Text,1053,242.04194088633812,0,128
Text,1054,244.90531583069242,0,128
Text,1055,265.8048256453185,0,128
Text,1056,278.2086384104332,0,128
Text,1057,269.84805519896327,0,128
Text,1058,224.10464476160996,0,128
Text,1059,214.35846697931993,0,128
Text,1060,263.2304211801966,0,128
Text,1061,292.5496173902502,0,128
Text,1062,297.14179488655645,0,128
Text,1063,202.80767410258704,0,128
Text,1064,252.20948024070822,0,128
Text,1065,295.95232965948526,0,128
Text,1066,208.50501706627256,0,128
Text,1067,281.1396975557727,0,128
Text,1068,244.19299572218733,0,128
Text,1069,252.81903986615362,0,128
Text,1070,206.73369510222983,0,128
Text,1071,221.62035086512333,0,128
Text,1072,312.2959857319074,0,128
Text,1073,278.5695004658919,0,128
Text,1074,265.10993455303833,0,128
Text,1075,302.74460542386805,0,128
Text,1076,280.03555335089914,0,128
Text,1077,306.10702615558694,0,128
Text,1078,259.57151960392366,0,128
Text,1079,256.20593200437725,0,128
Text,1080,262.53877281305904,0,128
Text,1081,284.3920618197444,0,128
Text,1082,171.2822293084173,0,128
Text,1083,313.74577122005576,0,128
Text,1084,265.28772428900993,0,128
Text,1085,279.3511638428754,0,128
Text,1086,199.31325919424125,0,128
Text,1087,304.4600861685467,0,128
Text,1088,274.35561317361135,0,128
Text,1089,255.7245203788625,0,128
Text,1090,275.4083953841473,0,128
Text,1091,241.46688932160032,0,128
Text,1092,235.3325719032,0,128
Text,1093,243.09693109717045,0,128
Text,1094,289.7485553530714,0,128
Text,1095,279.27715392797836,0,128
Text,1096,227.84819155640434,0,128
Text,1097,260.02920431528764,0,128
Text,1098,227.5494244913716,0,128
Text,1099,304.14314279551036,0,128
Text,1100,194.21484194026561,0,128
Text,1101,223.0377704672719,0,128
Text,1102,262.04842403785733,0,128
Text,1103,337.19414690494887,0,128
Text,1104,321.66628982668044,0,128
Text,1105,270.58913132350426,0,128
Text,1106,263.0519232025108,0,128
Text,1107,280.1889016864152,0,128
Text,1108,304.5398805388686,0,128
Text,1109,204.42833386186976,0,128
Text,1110,270.34745370110613,0,128
Text,1111,238.71275399869774,0,128
Text,1112,287.44644188736856,0,128
Text,1113,263.0807581845147,0,128
Text,1114,231.14410825473897,0,128
Text,1115,304.6416279648838,0,128
Text,1116,279.10278483068396,0,128
Text,1117,252.5734063328855,0,128
Text,1118,302.88780544469773,0,128
Text,1119,268.50532380012737,0,128
Text,1120,315.7300724997185,0,128
Text,1121,271.884478526772,0,128
Text,1122,262.0385909049219,0,128
Text,1123,265.2584440438659,0,128
Text,1124,286.96889362799993,0,128
Text,1125,291.5014728969254,0,128
Text,1126,256.76722837124544,0,128
Text,1127,255.08406264452788,0,128
Text,1128,288.280817487248,0,128
Text,1129,298.79107788656256,0,128
Text,1130,182.5461166936293,0,128
Text,1131,204.1839251505735,0,128
Text,1132,278.806927790356,0,128
Text,1133,308.64351591117156,0,128
Text,1134,250.67775187562802,0,128
Text,1135,270.5501376422035,0,128
Text,1136,272.23906138169696,0,128
Text,1137,246.1962914439937,0,128
Text,1138,284.73475322425656,0,128
Text,1139,280.3323477801314,0,128
Text,1140,243.7504840108886,0,128
Text,1141,318.327522081745,0,128
Text,1142,208.54113507448346,0,128
Text,1143,255.5815130326664,0,128
Text,1144,282.12543954396097,0,128
Text,1145,264.60615313590097,0,128
Text,1146,266.85948504746193,0,128
Text,1147,308.565199646182,0,128
Text,1148,251.15519593600766,0,128
Text,1149,257.49431408439705,0,128
Text,1150,238.56223146685807,0,128
Text,1151,299.59782054720563,0,128
Text,1152,221.1675868693419,0,128
Text,1153,221.61868315015454,0,128
Text,1154,228.22287904455152,0,128
Text,1155,244.26014472010138,0,128
Text,1156,281.83090214770345,0,128
Text,1157,279.16220160841476,0,128
Text,1158,226.46511415950954,0,128
Text,1159,240.24264589024824,0,128
Text,1160,306.765483590425,0,128
Text,1161,284.1461216612515,0,128
Text,1162,237.74482597036695,0,128
Text,1163,311.7857134093356,0,128
Text,1164,259.52191420037707,0,128
Text,1165,255.53835981190787,0,128
Text,1166,278.3249171297939,0,128
Text,1167,299.2590128287702,0,128
Text,1168,314.9668142923474,0,128
Text,1169,329.2648844399082,0,128
Text,1170,249.2750738547329,0,128
Text,1171,245.49470168312837,0,128
Text,1172,256.2582980062871,0,128
Text,1173,305.53506298019784,0,128
Text,1174,304.32935210774303,0,128
Text,1175,240.40481938936864,0,128
Text,1176,287.5382884776627,0,128
Text,1177,252.67509207515104,0,128
Text,1178,166.88856136352115,0,128
Text,1179,242.33788234232634,0,128
Text,1180,254.41043904720573,0,128
Text,1181,232.6301965440507,0,128
Text,1182,335.895226964567,0,128
Text,1183,225.9063716592209,0,128
Text,1184,275.3351151404786,0,128
Text,1185,214.00221669136954,0,128
Text,1186,289.2883158092445,0,128
Text,1187,269.5125351747265,0,128
Text,1188,201.51544868531346,0,128
Text,1189,233.0272536000848,0,128
Text,1190,308.35410943836905,0,128
Text,1191,267.93141667621967,0,128
Text,1192,228.94058853853494,0,128
Text,1193,277.74850550667907,0,128
Text,1194,262.15499353565974,0,128
Text,1195,290.4611144094815,0,128
Text,1196,363.58537849264394,0,128
Text,1197,277.61099020972324,0,128
Text,1198,261.03876526212844,0,128
Text,1199,264.9240177252068,0,128
Text,1200,273.4913755666639,0,128
Text,1201,297.7725059772638,0,128
Text,1202,244.63090173958335,0,128
Text,1203,313.9613004423154,0,128
Text,1204,277.47065751646005,0,128
Text,1205,167.45479940254882,0,128
Text,1206,281.2278819474159,0,128
Text,1207,209.39787932729814,0,128
Text,1208,237.7311116488272,0,128
Text,1209,274.18992532511766,0,128
Text,1210,253.04933838924626,0,128
Text,1211,275.22409588891605,0,128
Text,1212,265.1419226931466,0,128
Text,1213,300.7288144854101,0,128
Text,1214,251.69448182168708,0,128
Text,1215,230.945678846183,0,128
Text,1216,236.96859718620544,0,128
Text,1217,277.3850768280681,0,128
Text,1218,198.27294870083279,0,128
Text,1219,241.02942772697133,0,128
Text,1220,247.24384819637635,0,128
Text,1221,220.61286472489883,0,128
Text,1222,235.97145155144972,0,128
Text,1223,229.6863803785527,0,128
Text,1224,298.34084580943454,0,128
Text,1225,282.7913432283822,0,128
Text,1226,296.40649270731956,0,128
Text,1227,235.6308124926727,0,128
Text,1228,257.04184523419826,0,128
Text,1229,208.7145545574458,0,128
Text,1230,227.684772826251,0,128
Text,1231,237.0243485638639,0,128
Text,1232,250.19079529374721,0,128
Text,1233,252.75326618248073,0,128
Text,1234,284.9042853740684,0,128
Text,1235,227.06564744657953,0,128
Text,1236,228.5663860711793,0,128
Text,1237,242.4557174090296,0,128
Text,1238,304.9299514368613,0,128
Text,1239,229.61372983081674,0,128
Text,1240,288.12180300883483,0,128
Text,1241,255.26963066295139,0,128
Text,1242,294.0102100619697,0,128
Text,1243,238.19706625545223,0,128
Text,1244,304.2285322535463,0,128
Text,1245,349.07987066253554,0,128
Text,1246,320.8906458439742,0,128
Text,1247,273.23039050679654,0,128
Text,1248,233.39051216862572,0,128
Text,1249,261.667623928588,0,128
Text,1250,320.7967883827223,0,128
Text,1251,278.56611399874964,0,128
Text,1252,336.20603935014515,0,128
Text,1253,375.9735180701682,0,128
Text,1254,213.28890083168517,0,128
Text,1255,277.62681695458014,0,128
Text,1256,292.7895319608069,0,128
Text,1257,289.6207418089034,0,128
Text,1258,264.758416064069,0,128
Text,1259,337.8086824413913,0,128
Text,1260,319.1283500636928,0,128
Text,1261,318.6879648383183,0,128
Text,1262,225.82585132659005,0,128
Text,1263,249.17164443104411,0,128
Text,1264,279.0578294534498,0,128
Text,1265,251.85499921644805,0,128
Text,1266,250.64339535492763,0,128
Text,1267,282.68931091588456,0,128
Text,1268,222.32946508847817,0,128
Text,1269,258.24047320202226,0,128
Text,1270,261.4453899441287,0,128
Text,1271,304.02463975588034,0,128
Text,1272,274.1805841505993,0,128
Text,1273,203.5666955580382,0,128
Text,1274,211.9772084952274,0,128
Text,1275,316.69134776348074,0,128
Text,1276,237.66529926433577,0,128
Text,1277,271.10593408542627,0,128
Text,1278,262.6704291724309,0,128
Text,1279,317.5814604055631,0,128
Text,1280,282.7542688974063,0,128
Text,1281,276.78233476581227,0,128
Text,1282,257.9653189932287,0,128
Text,1283,229.76759837729333,0,128
Text,1284,338.352217551801,0,128
Text,1285,270.2808249123336,0,128
Text,1286,202.28296670939017,0,128
Text,1287,240.34782959097356,0,128
Text,1288,294.3584261829528,0,128
Text,1289,265.0522569183522,0,128
Text,1290,255.78085289453156,0,128
Text,1291,247.44915160590608,0,128
Text,1292,272.3685088512866,0,128
Text,1293,321.53044955157384,0,128
Text,1294,246.4167163197999,0,128
Text,1295,345.93220156057214,0,128
Text,1296,234.185783599969,0,128
Text,1297,262.86212802369846,0,128
Text,1298,267.48841175140115,0,128
Text,1299,318.95262030411686,0,128
Text,1300,268.6257462009962,0,128
Text,1301,242.19280238867213,0,128
Text,1302,312.9474055913306,0,128
Text,1303,247.5607892647531,0,128
Text,1304,230.24298553536937,0,128
Text,1305,244.19576315995073,0,128
Text,1306,219.8128149684635,0,128
Text,1307,296.9852157348214,0,128
Text,1308,318.9094449280674,0,128
Text,1309,233.48563902254682,0,128
Text,1310,249.7924837116443,0,128
Text,1311,256.76884964559576,0,128
Text,1312,256.2502379005309,0,128
Text,1313,292.78596307085536,0,128
Text,1314,314.6004652589909,0,128
Text,1315,223.6848757347616,0,128
Text,1316,214.22723567229696,0,128
Text,1317,259.25478228600696,0,128
Text,1318,299.35619453135587,0,128
Text,1319,317.59316603165644,0,128
Text,1320,181.5800049862446,0,128
Text,1321,264.3412447960145,0,128
Text,1322,235.10136924232938,0,128
Text,1323,247.07012713042786,0,128
Text,1324,285.7816360465222,0,128
Text,1325,180.33909610676346,0,128
Text,1326,252.86541745117574,0,128
Text,1327,300.70688622799935,0,128
Text,1328,207.04551775452273,0,128
Text,1329,285.9496784676594,0,128
Text,1330,258.2316869084025,0,128
Text,1331,227.23911676257558,0,128
Text,1332,221.1557917526079,0,128
Text,1333,288.29973691972555,0,128
Text,1334,284.4007296534983,0,128
Text,1335,276.16202536955825,0,128
Text,1336,230.8522183666355,0,128
Text,1337,226.90140336271725,0,128
Text,1338,297.15695414961374,0,128
Text,1339,289.9886399773095,0,128
Text,1340,266.52216196271183,0,128
Text,1341,251.72310511152318,0,128
Text,1342,319.79793631035136,0,128
Text,1343,243.74995398102328,0,128
Text,1344,191.53768281830708,0,128
Text,1345,305.62881430341804,0,128
Text,1346,265.5245061214373,0,128
Text,1347,243.28435537972837,0,128
Text,1348,302.25194244303566,0,128
Text,1349,261.1147027782863,0,128
Text,1350,252.3888582309155,0,128
Text,1351,237.38782592590724,0,128
Text,1352,219.240237487611,0,128
Text,1353,184.90976336761378,0,128
Text,1354,323.3837538664375,0,128
Text,1355,220.9513468296791,0,128
Text,1356,296.7866354210855,0,128
Text,1357,238.3577351756685,0,128
Text,1358,268.53499657590874,0,128
Text,1359,287.3962338107958,0,128
Text,1360,266.7985308526113,0,128
Text,1361,340.709261054144,0,128
Text,1362,252.4888735060813,0,128
Text,1363,251.47026087142876,0,128
Text,1364,242.17570248583797,0,128
Text,1365,299.64692514295166,0,128
Text,1366,303.8689070435794,0,128
Text,1367,235.7563112182106,0,128
Text,1368,274.23034313324024,0,128
Text,1369,289.3025670800853,0,128
Text,1370,300.546658660096,0,128
Text,1371,259.47432021348504,0,128
Text,1372,222.7097759150638,0,128
Text,1373,284.098496522347,0,128
Text,1374,246.41621234513877,0,128
Text,1375,158.87376335740555,0,128
Text,1376,230.15988839324564,0,128
Text,1377,276.4768270244531,0,128
Text,1378,286.42545139518916,0,128
Text,1379,250.34149874954892,0,128
Text,1380,282.7540078651509,0,128
Text,1381,309.47796414693585,0,128
Text,1382,249.55794675952347,0,128
Text,1383,240.43865036765055,0,128
Text,1384,311.25555502876523,0,128
Text,1385,257.97945874001016,0,128
Text,1386,210.58892943983665,0,128
Text,1387,280.4159948755114,0,128
Text,1388,259.87603212524846,0,128
Text,1389,242.67785687152355,0,128
Text,1390,242.88388798413507,0,128
Text,1391,246.8220978826139,0,128
Text,1392,300.1871909982583,0,128
Text,1393,287.6121835615777,0,128
Text,1394,234.28359145691502,0,128
Text,1395,246.76529769567424,0,128
Text,1396,361.55399367817154,0,128
Text,1397,295.9910754379962,0,128
Text,1398,296.6137446510402,0,128
Text,1399,250.87527713913005,0,128
Text,1400,284.9248890943272,0,128
Text,1401,333.9269836415042,0,128
Text,1402,236.85813706288172,0,128
Text,1403,252.9931336775917,0,128
Text,1404,339.4405604849453,0,128
Text,1405,257.0329110003513,0,128
Text,1406,270.15676732116845,0,128
Text,1407,251.43277412826137,0,128
Text,1408,267.5226357878273,0,128
Text,1409,254.7581294656993,0,128
Text,1410,204.0383815583482,0,128
Text,1411,233.93959188979352,0,128
Text,1412,288.42646793964377,0,128
Text,1413,237.02935770779732,0,128
Text,1414,247.26058504347748,0,128
Text,1415,201.366713956304,0,128
Text,1416,240.81773633770354,0,128
Text,1417,281.10727339480945,0,128
Text,1418,268.2450249994872,0,128
Text,1419,271.97793065533915,0,128
Text,1420,297.43754518312926,0,128
Text,1421,288.75638184945274,0,128
Text,1422,241.23938376033038,0,128
Text,1423,301.76180290436605,0,128
Text,1424,202.48223135786247,0,128
Text,1425,313.65620941869565,0,128
Text,1426,259.5455708069494,0,128
Text,1427,264.17610129101377,0,128
Text,1428,227.86608939713915,0,128
Text,1429,279.07262883854855,0,128
Text,1430,242.64689373012516,0,128
Text,1431,269.8699932097952,0,128
Text,1432,262.68424175032123,0,128
Text,1433,312.75262255439884,0,128
Text,1434,316.5436787294311,0,128
Text,1435,254.62725748730008,0,128
Text,1436,225.63205249389284,0,128
Text,1437,340.32005809604016,0,128
Text,1438,270.8422730793245,0,128
Text,1439,299.37715190862946,0,128
Text,1440,267.99161732742505,0,128
Text,1441,278.65438822664146,0,128
Text,1442,213.68465945124626,0,128
Text,1443,229.75837240846886,0,128
Text,1444,280.66208498421474,0,128
Text,1445,241.92802835386829,0,128
Text,1446,256.5065171347669,0,128
Text,1447,207.95843780433643,0,128
Text,1448,289.7596145176067,0,128
Text,1449,234.6796506535611,0,128
Text,1450,192.45417535421439,0,128
Text,1451,151.6918398137932,0,128
Text,1452,294.09481237053114,0,128
Text,1453,285.3254440269666,0,128
Text,1454,247.614574373074,0,128
Text,1455,340.3079557028832,0,128
Text,1456,273.3540284316405,0,128
Text,1457,290.5585922053433,0,128
Text,1458,287.543713408013,0,128
Text,1459,203.76003782257612,0,128
Text,1460,285.1315450752736,0,128
Text,1461,245.8737530887447,0,128
Text,1462,254.72545562297455,0,128
Text,1463,294.4278728118661,0,128
Text,1464,223.5845497889386,0,128
Text,1465,222.30631914862897,0,128
Text,1466,281.328147104432,0,128
Text,1467,211.9855617547728,0,128
Text,1468,255.0638798620639,0,128
Text,1469,270.5185417617031,0,128
Text,1470,317.44727795012295,0,128
Text,1471,272.443357262091,0,128
Text,1472,238.533573836321,0,128
Text,1473,289.3492465827876,0,128
Text,1474,243.98916857717268,0,128
Text,1475,255.5604465360375,0,128
Text,1476,229.4332854980894,0,128
Text,1477,179.18659705355822,0,128
Text,1478,261.7063280868024,0,128
Text,1479,204.9904297600733,0,128
Text,1480,224.1702614555834,0,128
Text,1481,242.11388861658634,0,128
Text,1482,242.83927669421246,0,128
Text,1483,276.56686803675257,0,128
Text,1484,331.4767701776873,0,128
Text,1485,357.60888694858295,0,128
Text,1486,259.80265704129124,0,128
Text,1487,254.55752407106047,0,128
Text,1488,213.9582290801627,0,128
Text,1489,239.81980352618848,0,128
Text,1490,268.1309162071557,0,128
Text,1491,268.418232406475,0,128
Text,1492,277.5777791048313,0,128
Text,1493,220.583161817558,0,128
Text,1494,256.8833341192658,0,128
Text,1495,308.9632001319842,0,128
Text,1496,289.0384498186904,0,128
Text,1497,263.3492700078932,0,128
Text,1498,309.2361344242818,0,128
Text,1499,218.65979011818126,0,128
Text,1500,282.45720029372023,0,128
Text,1501,259.05264164248365,0,128
Text,1502,301.5885769364104,0,128
Text,1503,289.47555653394375,0,128
Text,1504,248.92751533116098,0,128
Text,1505,281.1112289164157,0,128
Text,1506,215.44682312196528,0,128
Text,1507,269.32959914665844,0,128
Text,1508,267.85340117385203,0,128
Text,1509,308.23471508665534,0,128
Text,1510,266.25288488867227,0,128
Text,1511,260.55130019994976,0,128
Text,1512,278.43392826252966,0,128
Text,1513,274.05367213941645,0,128
Text,1514,192.89248349195987,0,128
Text,1515,271.6393539631099,0,128
Text,1516,262.27925603598123,0,128
Text,1517,269.112198788207,0,128
Text,1518,308.3095178135409,0,128
Text,1519,270.54675610997947,0,128
Text,1520,242.85837587922288,0,128
Text,1521,216.04795374514651,0,128
Text,1522,256.1705536154477,0,128
Text,1523,323.2308851002017,0,128
Text,1524,280.9469444946444,0,128
Text,1525,225.62249971997517,0,128
Text,1526,288.17965679991175,0,128
Text,1527,255.09908485400956,0,128
Text,1528,250.4106505530217,0,128
Text,1529,333.6824194975634,0,128
Text,1530,231.93470834667096,0,128
Text,1531,290.64510833632085,0,128
Text,1532,286.8832064250455,0,128
Text,1533,177.1868521664146,0,128
Text,1534,247.03360059538682,0,128
Text,1535,259.7570343368716,0,128
Text,1536,228.12853847426595,0,128
Text,1537,208.07300676824525,0,128
Text,1538,245.55666433479928,0,128
Text,1539,278.29566617037926,0,128
Text,1540,274.8673503192549,0,128
Text,1541,221.19552852200286,0,128
Text,1542,237.4864901539695,0,128
Text,1543,211.8205802380544,0,128
Text,1544,229.85851603334595,0,128
Text,1545,301.2476122821681,0,128
Text,1546,293.7099522114295,0,128
Text,1547,290.65375343816413,0,128
Text,1548,221.38452174658596,0,128
Text,1549,276.09725217371306,0,128
Text,1550,278.91708705465135,0,128
Text,1551,237.46364221915428,0,128
Text,1552,272.6691851657961,0,128
Text,1553,269.89979834070255,0,128
Text,1554,204.40622426758637,0,128
Text,1555,311.84323288653104,0,128
Text,1556,305.1035246535321,0,128
Text,1557,277.02373708416417,0,128
Text,1558,276.0296342912625,0,128
Text,1559,254.28711980202934,0,128
Text,1560,239.93419527869264,0,128
Text,1561,289.2474349901022,0,128
Text,1562,287.9438146483153,0,128
Text,1563,266.4179173661978,0,128
Text,1564,261.6124596897862,0,128
Text,1565,268.24505922013486,0,128
Text,1566,260.7504651732597,0,128
Text,1567,229.6085328252957,0,128
Text,1568,278.299856614467,0,128
Text,1569,182.612596106992,0,128
Text,1570,229.51487777754664,0,128
Text,1571,277.1126502084371,0,128
Text,1572,245.74135889997706,0,128
Text,1573,222.5974302727991,0,128
Text,1574,208.59873438530485,0,128
Text,1575,225.96901425094984,0,128
Text,1576,285.2169299203524,0,128
Text,1577,222.25676972630026,0,128
Text,1578,280.41574338021746,0,128
Text,1579,242.61679135088343,0,128
Text,1580,235.82265584082052,0,128
Text,1581,266.1650204554462,0,128
Text,1582,324.46860899290186,0,128
Text,1583,265.28713258812786,0,128
Text,1584,245.74271125675295,0,128
Text,1585,290.460404688929,0,128
Text,1586,193.6761720735376,0,128
Text,1587,254.5689490798395,0,128
Text,1588,267.1449053905235,0,128
Text,1589,238.79122361176996,0,128
Text,1590,272.8672593693773,0,128
Text,1591,272.83982912013016,0,128
Text,1592,338.5594633200526,0,128
Text,1593,237.83049200937967,0,128
Text,1594,261.3727785246738,0,128
Text,1595,210.3513648180524,0,128
Text,1596,226.21389172672934,0,128
Text,1597,241.459903490977,0,128
Text,1598,207.83602632764087,0,128
Text,1599,296.44516685948474,0,128
Text,1600,289.30698661133647,0,128
Text,1601,283.83834586202283,0,128
Text,1602,224.09250265991432,0,128
Text,1603,209.93498768257268,0,128
Text,1604,269.58142379771743,0,128
Text,1605,291.1506497657683,0,128
Text,1606,228.866663923327,0,128
Text,1607,252.2994685859885,0,128
Text,1608,288.8851100397005,0,128
Text,1609,241.4583179561305,0,128
Text,1610,267.7594923079596,0,128
