reference,id,panel_ordinal,group_hash,category,K,route,q,threshold,fixed_ms,policy_ms,saving_ms,fixed_correct,policy_correct,accuracy_difference,fixed_answer,policy_answer,gold,fixed_invalid,policy_invalid,online_probe_ms,selector_ms,first_formal_request_in_pair,fixed_key,policy_key
Text,test:8264,79,34ce813ce7e615c79c45fde3b520e6a8c30717e1169195d14af4a656cb5266e0,math,10,R,0.4,3.838539123535156e-05,734.3439469113946,230.1334929652512,504.2104539461434,1,1,0,F,F,F,False,False,33.70223520323634,0.0002898741513490677,False,mmlu_pro|test:8264|fixed_T,mmlu_pro|test:8264|policy_T
Text,test:9037,80,a6e54d1501eb2d09cfb33e7d6fdf3af4a495011d4f28f88b7b97cff588096d2e,math,10,T,0.4,3.838539123535156e-05,1079.5128240715712,1072.1927611157298,7.320062955841422,0,0,0,B,B,J,False,False,33.67975214496255,0.00029103830456733704,False,mmlu_pro|test:9037|fixed_T,mmlu_pro|test:9037|policy_T
Text,test:8072,81,a9c8565be5f4efb477478d8489cf6dbdd055a45520720a394422b1e4c0364198,math,10,T,0.4,3.838539123535156e-05,1011.0078100115061,1044.6327801328152,-33.62497012130916,0,0,0,D,D,E,False,False,34.31591507978737,0.0006810296326875687,False,mmlu_pro|test:8072|fixed_T,mmlu_pro|test:8072|policy_T
Text,test:8356,82,945cd272cdee8f5a61dfcaf10cb099f3f2e52db7988b66dcef983eec5196fa9a,math,10,T,0.4,3.838539123535156e-05,669.574341038242,704.5636510010809,-34.98930996283889,0,0,0,H,H,F,False,False,33.69058296084404,0.00028009526431560516,False,mmlu_pro|test:8356|fixed_T,mmlu_pro|test:8356|policy_T
Text,test:8343,83,1c5b71f59b723ad187d1485d50666149139ed933ddcede944f9962ecd43ac3d8,math,10,R,0.4,3.838539123535156e-05,968.3147189207375,289.89720810204744,678.4175108186901,0,0,0,F,F,A,False,False,49.717609072104096,0.00027101486921310425,False,mmlu_pro|test:8343|fixed_T,mmlu_pro|test:8343|policy_T
Text,test:8856,84,7d8cba4c5bd625de7150a89c2ffb32109b807a799ab0998b7153c5c2d7097c1b,math,10,T,0.4,3.838539123535156e-05,951.8302949145436,993.3838981669396,-41.55360325239599,0,0,0,D,D,G,False,False,42.912983102723956,0.00032084062695503235,False,mmlu_pro|test:8856|fixed_T,mmlu_pro|test:8856|policy_T
Text,test:8878,85,dca772ab61bbd39eda458a8f59a9bcfaa505968b4a96287af2f8432c8b050cc8,math,10,T,0.4,3.838539123535156e-05,890.8969459589571,925.1248969230801,-34.22795096412301,0,0,0,D,D,I,False,False,33.9901449624449,0.00028102658689022064,False,mmlu_pro|test:8878|fixed_T,mmlu_pro|test:8878|policy_T
Text,test:8137,86,89fa4c758dcf4b67142f28deba14225c71b8f97579d4a2a44c6389e765920ea7,math,10,R,0.4,3.838539123535156e-05,744.6328189689666,261.086500948295,483.5463180206716,1,1,0,J,J,J,False,False,33.41787192039192,0.00030011869966983795,False,mmlu_pro|test:8137|fixed_T,mmlu_pro|test:8137|policy_T
Text,test:7941,87,f5ef1b7caae84d4bbdd63616d02dd023b1fdd1b7de7f58739d8d111870eda33b,math,10,T,0.4,3.838539123535156e-05,1073.4456819482148,1117.9915789980441,-44.545897049829364,1,1,0,J,J,J,False,False,43.358860071748495,0.0002998858690261841,False,mmlu_pro|test:7941|fixed_T,mmlu_pro|test:7941|policy_T
Text,test:7962,88,0390f04bf077615e1e73fdd614e895484c99804f3e7117fcd4e6467c705af903,math,10,R,0.4,3.838539123535156e-05,932.8869280871004,261.00242300890386,671.8845050781965,1,1,0,G,G,G,False,False,33.38019992224872,0.00033015385270118713,False,mmlu_pro|test:7962|fixed_T,mmlu_pro|test:7962|policy_T
Text,test:8261,89,abddb628883a8a2405281b064dadf6b4ea90539890586420c00a152c8e272288,math,10,T,0.4,3.838539123535156e-05,997.9483122006059,1024.273285875097,-26.324973674491048,0,0,0,A,A,E,False,False,33.44136499799788,0.00031013041734695435,False,mmlu_pro|test:8261|fixed_T,mmlu_pro|test:8261|policy_T
Text,test:5417,90,1c443e69a4672263856fa17d65b4341e8ee8bd431122a41acc89ccf34160d449,other,10,R,0.4,3.838539123535156e-05,866.5939241182059,228.41860610060394,638.175318017602,1,1,0,I,I,I,False,False,33.44906005077064,0.00023981556296348572,False,mmlu_pro|test:5417|fixed_T,mmlu_pro|test:5417|policy_T
Text,test:5739,91,07262a0ed984d6825890db289c9fb491f47a369dd6bb0fea5ff57b4e80821b8b,other,4,T,0.4,3.838539123535156e-05,1340.189745882526,1385.3112531360239,-45.12150725349784,1,1,0,B,B,B,False,False,43.42943290248513,0.0004009343683719635,False,mmlu_pro|test:5739|fixed_T,mmlu_pro|test:5739|policy_T
Text,test:5109,92,6d76bcef8b6d4e5c9be48693c39f86de4924e815178dd19f286a184608bd27fe,other,10,R,0.4,3.838539123535156e-05,972.7454220410436,261.9112068787217,710.8342151623219,0,0,0,A,A,H,False,False,33.488685032352805,0.0002698507159948349,False,mmlu_pro|test:5109|fixed_T,mmlu_pro|test:5109|policy_T
Text,test:5929,93,ec6f3b3d10c9104ab491dad6446ad96c1cdc5201e7f0c1c18660ac4c79fcbdae,other,8,R,0.4,3.838539123535156e-05,826.1934441979975,229.71188300289214,596.4815611951053,1,1,0,H,H,H,False,False,33.44241599552333,0.00027101486921310425,False,mmlu_pro|test:5929|fixed_T,mmlu_pro|test:5929|policy_T
Text,test:5351,94,d533e4670796170933f9db39a436d405758ea4a2381eef7fd0c168369069745f,other,10,T,0.4,3.838539123535156e-05,1023.0972608551383,1051.383513957262,-28.286253102123737,0,0,0,D,D,F,False,False,33.62010000273585,0.00029103830456733704,False,mmlu_pro|test:5351|fixed_T,mmlu_pro|test:5351|policy_T
Text,test:5069,95,d4cc3dbb69228cc7a764f0726ebbd5f8f2d061d3d65a2aa822ce9fbe51089438,other,10,R,0.4,3.838539123535156e-05,758.0570520367473,228.58806885778904,529.4689831789583,1,1,0,B,B,B,False,False,33.334934851154685,0.00030011869966983795,False,mmlu_pro|test:5069|fixed_T,mmlu_pro|test:5069|policy_T
Text,test:5533,96,8711e3a560e481e2adad3c8bbaff74a6120de8297888605c81b0ad72777d9fe7,other,10,T,0.4,3.838539123535156e-05,798.3504708390683,833.0144979991019,-34.664027160033584,0,0,0,C,C,D,False,False,33.31514704041183,0.00029103830456733704,False,mmlu_pro|test:5533|fixed_T,mmlu_pro|test:5533|policy_T
Text,test:5258,97,97ba1928e9ae9e4918423b6b25199e0ff00282c335bb252bf8b83286121f8355,other,10,T,0.4,3.838539123535156e-05,1230.2542692050338,1273.5399298835546,-43.2856606785208,0,0,0,B,B,I,False,False,43.72897301800549,0.00029103830456733704,False,mmlu_pro|test:5258|fixed_T,mmlu_pro|test:5258|policy_T
Text,test:5446,98,17412536b2044711731e37b6c6340b9d489fa9c2f4798136c9bb3974d8aee370,other,10,T,0.4,3.838539123535156e-05,1338.0593340843916,1380.2120208274573,-42.152686743065715,1,1,0,B,B,B,False,False,43.4921698179096,0.0003501772880554199,False,mmlu_pro|test:5446|fixed_T,mmlu_pro|test:5446|policy_T
Text,test:5830,99,319a296500879556abaf8938d6d62f8a26d5f84ef84acba40ca933f4841b6eab,other,10,R,0.4,3.838539123535156e-05,732.7265341300517,263.4609390515834,469.2655950784683,1,1,0,E,E,E,False,False,33.90522487461567,0.00031013041734695435,False,mmlu_pro|test:5830|fixed_T,mmlu_pro|test:5830|policy_T
Text,test:11017,100,8c5e69ff9c781f919eae868ef33bdece26cfcdddc14e3deca735952981ffd763,philosophy,10,R,0.4,3.838539123535156e-05,895.6826501525939,264.36259993351996,631.3200502190739,0,0,0,J,J,A,False,False,34.306235844269395,0.0003310851752758026,False,mmlu_pro|test:11017|fixed_T,mmlu_pro|test:11017|policy_T
Text,test:10836,101,0021813419a7d3e82f8fed900f51782db3fa5bcba7c445cb546067897af8318f,philosophy,10,R,0.4,3.838539123535156e-05,1187.5331460032612,281.90071997232735,905.6324260309339,1,1,0,F,F,F,False,False,43.38384605944157,0.0002998858690261841,False,mmlu_pro|test:10836|fixed_T,mmlu_pro|test:10836|policy_T
Text,test:11046,102,508380adb86fe994e51172b23bfbac85805299f26dfe8351731f1821221e6b4d,philosophy,8,T,0.4,3.838539123535156e-05,994.7629801463336,1030.8143601287156,-36.05137998238206,1,1,0,A,A,A,False,False,34.133030800148845,0.0003210734575986862,False,mmlu_pro|test:11046|fixed_T,mmlu_pro|test:11046|policy_T
Text,test:10973,103,85a7730aff54f7c749e80b88cc77715d9b015ebea5d082038b74c73e4a2fd1f8,philosophy,10,T,0.4,3.838539123535156e-05,923.1038310099393,957.4401341378689,-34.33630312792957,0,0,0,E,E,G,False,False,35.35362193360925,0.000200001522898674,False,mmlu_pro|test:10973|fixed_T,mmlu_pro|test:10973|policy_T
Text,test:11106,104,2b85b1afb91a02a75bb96d18bb4ee490d4f7a32c45f0f0832263a4875e9ae61b,philosophy,10,T,0.4,3.838539123535156e-05,705.5377690121531,741.6904489509761,-36.152679938822985,0,0,0,J,J,D,False,False,33.72818301431835,0.0003098975867033005,False,mmlu_pro|test:11106|fixed_T,mmlu_pro|test:11106|policy_T
Text,test:10143,105,abb556e0441fa3ada23b7fd7a455f40d537dee166c78f73c107f8291f3ba1b37,physics,10,T,0.4,3.838539123535156e-05,1150.754451053217,1167.7890070714056,-17.034556018188596,0,0,0,B,B,A,False,False,34.02749402448535,0.00033085234463214874,False,mmlu_pro|test:10143|fixed_T,mmlu_pro|test:10143|policy_T
Text,test:9413,106,4844e5d5152e666fad72784bd76003315a4c755e67a1f452aad7d0c11fcb024a,physics,4,T,0.4,3.838539123535156e-05,1312.45071394369,1406.9942031055689,-94.54348916187882,0,0,0,B,B,A,False,False,32.980910036712885,0.00026100315153598785,False,mmlu_pro|test:9413|fixed_T,mmlu_pro|test:9413|policy_T
Text,test:9925,107,31e645ec5c7a550faa35a3a0d2a36729ce3773d137e0f5f5b4bfbaeed86f7a89,physics,10,T,0.4,3.838539123535156e-05,1056.3246458768845,1092.508114175871,-36.183468298986554,0,0,0,C,C,B,False,False,33.85213506408036,0.0003110617399215698,False,mmlu_pro|test:9925|fixed_T,mmlu_pro|test:9925|policy_T
Text,test:9048,108,a88305272eb30ca08b06b8cca65ecc25e81846bba462d02b7168fcd9e5b73f93,physics,10,T,0.4,3.838539123535156e-05,1222.7069600485265,1271.8034728895873,-49.09651284106076,0,0,0,F,F,J,False,False,50.509192049503326,0.00031082890927791595,False,mmlu_pro|test:9048|fixed_T,mmlu_pro|test:9048|policy_T
Text,test:9980,109,7a1fa8ec14ed7559f6f71f014f390a73fbfc86c9a3c0371cb340a04e6f6e03c4,physics,10,T,0.4,3.838539123535156e-05,1424.1681499406695,1457.8233861830086,-33.655236242339015,0,0,0,D,D,A,False,False,34.08841788768768,0.0004200264811515808,False,mmlu_pro|test:9980|fixed_T,mmlu_pro|test:9980|policy_T
Text,test:9222,110,59c0fbfd7e36b687f0c743cf83055a31e50df30c053054940440116c31993998,physics,10,T,0.4,3.838539123535156e-05,1241.6585520841181,1266.5939000435174,-24.935347959399223,0,0,0,E,E,H,False,False,33.473914954811335,0.0002400483936071396,False,mmlu_pro|test:9222|fixed_T,mmlu_pro|test:9222|policy_T
Text,test:10310,111,141fc3afc3c38b18264f02487fdee0c0955af193a935b903fbcb6ff3a028286f,physics,10,T,0.4,3.838539123535156e-05,1586.1112859565765,1618.8248340040445,-32.713548047468066,0,0,0,B,B,C,False,False,33.75668521039188,0.00025099143385887146,False,mmlu_pro|test:10310|fixed_T,mmlu_pro|test:10310|policy_T
Text,test:9978,112,fa4511e5514a6335b92d9219b6a11adcd2330ac55234d264fcedf69e6173a3d9,physics,10,T,0.4,3.838539123535156e-05,1509.9819619208574,1604.3501610402018,-94.36819911934435,1,1,0,B,B,B,False,False,93.12113001942635,0.00030105002224445343,False,mmlu_pro|test:9978|fixed_T,mmlu_pro|test:9978|policy_T
Text,test:9975,113,2ed867395ef7ff974c2742b4284e9100133252606f164fc1fece62ac158ede13,physics,10,T,0.4,3.838539123535156e-05,933.0023298971355,984.7376230172813,-51.7352931201458,1,1,0,C,C,C,False,False,33.48828200250864,0.0002598389983177185,False,mmlu_pro|test:9975|fixed_T,mmlu_pro|test:9975|policy_T
Text,test:9753,114,cdd65fc529b9bc9395c3c2137f23f0965ef3f18956ea6f4528bcd4a0f599a79a,physics,10,T,0.4,3.838539123535156e-05,1020.9788389038295,1057.7037329785526,-36.724894074723125,1,1,0,D,D,D,False,False,34.31953117251396,0.00031082890927791595,False,mmlu_pro|test:9753|fixed_T,mmlu_pro|test:9753|policy_T
Text,test:10269,115,bde2dcfcc3f4af19cc4f5f0a243385468e506266a58027be1484db3915fe1be0,physics,10,T,0.4,3.838539123535156e-05,1044.2569081205875,1043.7873259652406,0.4695821553468704,0,0,0,B,B,G,False,False,33.211353002116084,0.0002698507159948349,False,mmlu_pro|test:10269|fixed_T,mmlu_pro|test:10269|policy_T
Text,test:9345,116,5d56eb6f34ad3fff6c7af05f21be18e4373412e6a33cae81ead92891e8fa5121,physics,10,R,0.4,3.838539123535156e-05,946.5526700951159,230.31774279661477,716.2349272985011,1,1,0,E,E,E,False,False,33.51949993520975,0.00028102658689022064,False,mmlu_pro|test:9345|fixed_T,mmlu_pro|test:9345|policy_T
Text,test:9591,117,1ad3f484b3102da0daab2d3d823e525656fe213c8ccf225ae8f3b6ce8f691fff,physics,10,T,0.4,3.838539123535156e-05,1278.776332968846,1332.3441338725388,-53.56780090369284,1,1,0,H,H,H,False,False,44.160071993246675,0.00032992102205753326,False,mmlu_pro|test:9591|fixed_T,mmlu_pro|test:9591|policy_T
Text,test:9392,118,10fddfffdd6015ea34d4f13b604f863d2bc01de849052be423514caf3a2ed07e,physics,10,T,0.4,3.838539123535156e-05,974.5264970697463,1009.6550560556352,-35.12855898588896,1,1,0,E,E,E,False,False,33.7290340103209,0.00034994445741176605,False,mmlu_pro|test:9392|fixed_T,mmlu_pro|test:9392|policy_T
Text,test:2177,119,34d7c0480756b8f234fe2e13a02746635b52d47fe7266617e1ed440fca039853,psychology,10,R,0.4,3.838539123535156e-05,1148.160262964666,247.65498214401305,900.5052808206528,1,1,0,F,F,F,False,False,42.928237933665514,0.00023096799850463867,False,mmlu_pro|test:2177|fixed_T,mmlu_pro|test:2177|policy_T
Text,test:2443,120,7666bd796f9aa90bba66ac7288fb345c68aa1f93b4b3ea0ebf4c6e8756139478,psychology,10,T,0.4,3.838539123535156e-05,773.2937699183822,806.8382369820029,-33.54446706362069,1,1,0,H,H,H,False,False,33.80297217518091,0.0002998858690261841,False,mmlu_pro|test:2443|fixed_T,mmlu_pro|test:2443|policy_T
Text,test:2370,121,46f287b8d1e482e051f7975b1175d5140b943aa5eed63be3f803d7a82f7d25fd,psychology,10,R,0.4,3.838539123535156e-05,1172.268943861127,248.73427511192858,923.5346687491983,1,1,0,G,G,G,False,False,43.97440003231168,0.0002998858690261841,False,mmlu_pro|test:2370|fixed_T,mmlu_pro|test:2370|policy_T
Text,test:2703,122,3bc03001b88d8050c78ea8bff441fa083cde7831a46eeebbf1c783260b78a491,psychology,10,T,0.4,3.838539123535156e-05,977.8024950064719,1021.1002251598984,-43.29773015342653,0,0,0,F,F,H,False,False,42.64221084304154,0.00027101486921310425,False,mmlu_pro|test:2703|fixed_T,mmlu_pro|test:2703|policy_T
Text,test:2744,123,bcf849a24c92970131975d808ec02df7858868d2597160667e79470f70fe8c70,psychology,10,R,0.4,3.838539123535156e-05,1218.2380859740078,248.15951799973845,970.0785679742694,1,1,0,F,F,F,False,False,43.41370891779661,0.00028009526431560516,False,mmlu_pro|test:2744|fixed_T,mmlu_pro|test:2744|policy_T
Text,test:2398,124,c9ae1953cde0b74e0ca82304019ee33b249311254d6083adf7b6127fa54eb986,psychology,10,R,0.4,3.838539123535156e-05,527.3462920449674,228.63020794466138,298.71608410030603,0,0,0,I,I,H,False,False,33.28149486333132,0.000250060111284256,False,mmlu_pro|test:2398|fixed_T,mmlu_pro|test:2398|policy_T
Text,test:2090,125,c6a5701f8ab8524a20d0175de6eade4875e4a525d62cf0f9ec266c2a1343774d,psychology,10,T,0.4,3.838539123535156e-05,865.5598678160459,908.0354371108115,-42.47556929476559,1,1,0,J,J,J,False,False,43.01423882134259,0.00023120082914829254,False,mmlu_pro|test:2090|fixed_T,mmlu_pro|test:2090|policy_T
Text,test:2633,126,8982e083b1b2241f4f1e09be95327604c8038684ecce1a9b7e7987d264722805,psychology,4,R,0.4,3.838539123535156e-05,927.5855959858745,260.51192614249885,667.0736698433757,1,1,0,D,D,D,False,False,33.16562715917826,0.00025099143385887146,False,mmlu_pro|test:2633|fixed_T,mmlu_pro|test:2633|policy_T
Text,test:2001,127,63fe3b246ed9bddc2377fec5f52fc51a40129f9fce286b8976f71ee449876531,psychology,9,T,0.4,3.838539123535156e-05,742.4694451037794,775.7982781622559,-33.32883305847645,0,0,0,D,D,I,False,False,33.567281207069755,0.0002498272806406021,False,mmlu_pro|test:2001|fixed_T,mmlu_pro|test:2001|policy_T
C2C,test:3074,0,ad23be1e8a17387e82872a437640dbfa3e8992404f6a8e8a3c5436aa1336c461,biology,10,C,0.4,3.838539123535156e-05,770.9462491329759,785.5221598874778,-14.57591075450182,0,0,0,D,D,A,False,False,50.42816884815693,0.0003511086106300354,False,mmlu_pro|test:3074|fixed_C,mmlu_pro|test:3074|policy_C
C2C,test:3502,1,23b909928d8c9c8e2451fb75a7c5b8ab70c6c24e32359d901196e202552c8212,biology,10,R,0.4,3.838539123535156e-05,956.5770011395216,252.65882816165686,703.9181729778647,1,1,0,D,D,D,False,False,44.7888420894742,0.00022980384528636932,False,mmlu_pro|test:3502|fixed_C,mmlu_pro|test:3502|policy_C
C2C,test:3459,2,96454f3d066395ec82f04043235e3b8c3ebfc77629d90bf0b9b40c0a99ab411f,biology,10,R,0.4,3.838539123535156e-05,218.0277300067246,264.1025718767196,-46.074841869995,1,1,0,D,D,D,False,False,50.7405549287796,0.00030105002224445343,False,mmlu_pro|test:3459|fixed_C,mmlu_pro|test:3459|policy_C
C2C,test:2955,3,6c32b8fc57811ff1a13d49406dbc8d3d0fc95c3300417e21af4f9a01bf4c3651,biology,10,R,0.4,3.838539123535156e-05,1172.0802141353488,248.81202192045748,923.2681922148913,1,1,0,G,G,G,False,False,42.973386123776436,0.0002400483936071396,False,mmlu_pro|test:2955|fixed_C,mmlu_pro|test:2955|policy_C
C2C,test:3232,4,3f32ee1b0c9f00bf7f5646d47af17cd024d7d66013d98c652443e9f389b2b78e,biology,10,R,0.4,3.838539123535156e-05,202.15257187373936,246.7280519194901,-44.57548004575074,1,1,0,G,G,G,False,False,42.85017494112253,0.00030105002224445343,False,mmlu_pro|test:3232|fixed_C,mmlu_pro|test:3232|policy_C
C2C,test:3202,5,a90b82f34bf4b9b6e34906a71bdba60435df9e2754b3659d104e225abcbffa44,biology,10,R,0.4,3.838539123535156e-05,216.19101404212415,228.67576102726161,-12.484746985137463,0,0,0,E,E,J,False,False,33.9783129747957,0.00029103830456733704,False,mmlu_pro|test:3202|fixed_C,mmlu_pro|test:3202|policy_C
C2C,test:2979,6,87dfd1f1ce49b2832ca6a150cb13579fe104ba0881648c76bd2a2f42a00f394e,biology,10,R,0.4,3.838539123535156e-05,370.0482868589461,253.1940310727805,116.8542557861656,1,1,0,I,I,I,False,False,43.13805396668613,0.00028102658689022064,False,mmlu_pro|test:2979|fixed_C,mmlu_pro|test:2979|policy_C
C2C,test:297,7,ee1a35b77a60d71db8dcc07ad3bf483b8b98d4f49638beaa918325da573eb6b8,business,10,C,0.4,3.838539123535156e-05,181.57773884013295,225.49047716893256,-43.912738328799605,0,0,0,G,G,E,False,False,34.35400896705687,0.00027008354663848877,False,mmlu_pro|test:297|fixed_C,mmlu_pro|test:297|policy_C
C2C,test:481,8,50d63723c9bd3083d00774dc0efe0aa664d734e9ed68f26ab1e6680ab1d02ddd,business,10,C,0.4,3.838539123535156e-05,344.7771552018821,376.7262129113078,-31.949057709425688,0,0,0,A,A,F,False,False,33.67775003425777,0.0002998858690261841,False,mmlu_pro|test:481|fixed_C,mmlu_pro|test:481|policy_C
C2C,test:673,9,5ac6b01757fb71cb1845e552af126ec711c22f958702dbb71e9abf921af29694,business,10,C,0.4,3.838539123535156e-05,184.18622203171253,217.39771799184382,-33.21149596013129,0,0,0,G,G,H,False,False,33.5031917784363,0.00029103830456733704,False,mmlu_pro|test:673|fixed_C,mmlu_pro|test:673|policy_C
C2C,test:205,10,dc8c276d4ae04ce05f71fddd13f91e423939fc0ff9b54dd3e4d3a487274dd566,business,10,C,0.4,3.838539123535156e-05,184.27601014263928,217.5543811172247,-33.278370974585414,1,1,0,F,F,F,False,False,33.80645206198096,0.0002698507159948349,False,mmlu_pro|test:205|fixed_C,mmlu_pro|test:205|policy_C
C2C,test:429,11,e890296dddc5df108a8b0469784e18bc3ee45291e05da0fc63b9e9be5cbcf903,business,9,C,0.4,3.838539123535156e-05,201.99167006649077,244.76839695125818,-42.77672688476741,1,1,0,A,A,A,False,False,42.886713054031134,0.00029080547392368317,False,mmlu_pro|test:429|fixed_C,mmlu_pro|test:429|policy_C
C2C,test:413,12,e674aeeb1293ef53503580a963d7510ae92013569cea1a03c61910c6390ef704,business,10,C,0.4,3.838539123535156e-05,189.4207107834518,218.678108882159,-29.2573980987072,0,0,0,A,A,B,False,False,34.49591505341232,0.0002300366759300232,False,mmlu_pro|test:413|fixed_C,mmlu_pro|test:413|policy_C
C2C,test:289,13,6421bd1764b5af2917a0b9f397256dae657e8dfbc61145259f6e5c2f2a006f87,business,10,C,0.4,3.838539123535156e-05,203.75399594195187,247.47597612440586,-43.72198018245399,0,0,0,D,D,J,False,False,44.101121136918664,0.0003098975867033005,False,mmlu_pro|test:289|fixed_C,mmlu_pro|test:289|policy_C
C2C,test:770,14,ec5708ddf7d8d0367b1cd79a077e12f79f323282edecc37aa8235f58d5f996f3,business,10,C,0.4,3.838539123535156e-05,342.2429021447897,375.55205007083714,-33.309147926047444,0,0,0,E,E,A,False,False,33.87075196951628,0.0002400483936071396,False,mmlu_pro|test:770|fixed_C,mmlu_pro|test:770|policy_C
C2C,test:402,15,718d1a28b71380bd9dbdaea7e4f733ae946c47c9eca2ec4e702a9b8417ced309,business,10,C,0.4,3.838539123535156e-05,218.81633787415922,271.11721015535295,-52.30087228119373,1,1,0,A,A,A,False,False,51.910649985075,0.0002698507159948349,False,mmlu_pro|test:402|fixed_C,mmlu_pro|test:402|policy_C
C2C,test:4181,16,35a6cf0c7538e0cf30178a01375f7f8edd8a3896f06bd664624e58e986d26eb1,chemistry,10,R,0.4,3.838539123535156e-05,202.683829003945,279.86832498572767,-77.18449598178267,1,1,0,D,D,D,False,False,43.502517975866795,0.0003210734575986862,False,mmlu_pro|test:4181|fixed_C,mmlu_pro|test:4181|policy_C
C2C,test:3885,17,51439788d4cdf99aea7315f43dbe8a2a4990a4cbdde88bd950d19692d764fd44,chemistry,10,C,0.4,3.838539123535156e-05,213.41355587355793,262.68238690681756,-49.26883103325963,1,1,0,G,G,G,False,False,49.829524010419846,0.00027008354663848877,False,mmlu_pro|test:3885|fixed_C,mmlu_pro|test:3885|policy_C
C2C,test:3996,18,b06945813b8155c3aa6c5295ea69a6b1eec06c4f96d0dd38a1a87117779ed192,chemistry,10,C,0.4,3.838539123535156e-05,201.89817994832993,244.29606809280813,-42.3978881444782,0,0,0,G,G,H,False,False,43.3174439240247,0.00030105002224445343,False,mmlu_pro|test:3996|fixed_C,mmlu_pro|test:3996|policy_C
C2C,test:4133,19,a5b8faaaf8da69b885295ee2fc376d06a022df9b852d8e569abe2944b610930d,chemistry,4,R,0.4,3.838539123535156e-05,435.3049099445343,262.4298110604286,172.87509888410568,1,1,0,D,D,D,False,False,34.40366592258215,0.0002898741513490677,False,mmlu_pro|test:4133|fixed_C,mmlu_pro|test:4133|policy_C
C2C,test:4665,20,03d06a634bfb515ee1556ef724557d755037d30d292631d109a95755e95ce8f7,chemistry,10,C,0.4,3.838539123535156e-05,445.0341509655118,476.7469228245318,-31.712771859019995,0,0,0,J,J,I,False,False,34.485749900341034,0.00034994445741176605,False,mmlu_pro|test:4665|fixed_C,mmlu_pro|test:4665|policy_C
C2C,test:4076,21,8fc48fa7799bbe613577b8f238909ed02f68b1867611180a4836f98f44e42228,chemistry,10,R,0.4,3.838539123535156e-05,247.1524819266051,232.20769804902375,14.944783877581358,1,1,0,G,G,G,False,False,34.143988974392414,0.00028009526431560516,False,mmlu_pro|test:4076|fixed_C,mmlu_pro|test:4076|policy_C
C2C,test:4073,22,8767badf22410efb8d63f0e7c2d7062974e8004172fd4ecfb751a3371e5ba222,chemistry,10,C,0.4,3.838539123535156e-05,240.06923101842403,283.3857040386647,-43.316473020240664,0,0,0,E,E,F,False,False,44.90144900046289,0.00029103830456733704,False,mmlu_pro|test:4073|fixed_C,mmlu_pro|test:4073|policy_C
C2C,test:4334,23,7c48a93d8f6f3efce8c113295cde03d77179fe137fe7e4da9948c68e6b5039fc,chemistry,9,R,0.4,3.838539123535156e-05,311.36117898859084,230.3041028790176,81.05707610957325,1,1,0,D,D,D,False,False,33.938501961529255,0.00021094456315040588,False,mmlu_pro|test:4334|fixed_C,mmlu_pro|test:4334|policy_C
C2C,test:3783,24,2601d3ca187e5515ed8039b5f0444495fd251f878e7ff36baaeaa61f8e447ec6,chemistry,10,C,0.4,3.838539123535156e-05,205.92188695445657,248.77436901442707,-42.8524820599705,1,1,0,H,H,H,False,False,44.38676405698061,0.00029010698199272156,False,mmlu_pro|test:3783|fixed_C,mmlu_pro|test:3783|policy_C
C2C,test:3934,25,f5dab9e6838d3ec73a9f91d48d1144eac25277f447900a08e8eb840bc13a9d6f,chemistry,10,C,0.4,3.838539123535156e-05,204.43191891536117,246.947217034176,-42.515298118814826,1,1,0,A,A,A,False,False,43.57030987739563,0.0003702007234096527,False,mmlu_pro|test:3934|fixed_C,mmlu_pro|test:3934|policy_C
C2C,test:3957,26,923ec12eb374e98b8add5d25b82cb3e39da36c37ad3522018b244b78f2f3f912,chemistry,10,C,0.4,3.838539123535156e-05,204.5086019206792,248.59830690547824,-44.08970498479903,0,0,0,H,H,B,False,False,44.16562803089619,0.0003098975867033005,False,mmlu_pro|test:3957|fixed_C,mmlu_pro|test:3957|policy_C
C2C,test:4214,27,7de708d206b782edbfa2f034ba5eff29121d43d7c068d7ef81036f3bb58c52bb,chemistry,10,C,0.4,3.838539123535156e-05,205.98832704126835,249.9399920925498,-43.95166505128145,0,0,0,F,F,J,False,False,44.55667990259826,0.00028102658689022064,False,mmlu_pro|test:4214|fixed_C,mmlu_pro|test:4214|policy_C
C2C,test:10489,28,7b1bc52cb50c1b9dfcee62a41f16f9c9d6d5b24dd37555ada15d4cfb94c03312,computer science,4,C,0.4,3.838539123535156e-05,315.89605403132737,347.272691084072,-31.376637052744627,0,0,0,D,D,A,False,False,34.0841559227556,0.0003310851752758026,False,mmlu_pro|test:10489|fixed_C,mmlu_pro|test:10489|policy_C
C2C,test:10675,29,0f6a950eecf3b6a8a826b7b9f9bc95d9353c0cfc07d5c13edb4a53fce99a766d,computer science,10,C,0.4,3.838539123535156e-05,183.3382190670818,216.5760979987681,-33.23787893168628,0,0,0,C,C,H,False,False,33.94729900173843,0.0003110617399215698,False,mmlu_pro|test:10675|fixed_C,mmlu_pro|test:10675|policy_C
C2C,test:10373,30,2a886b1ed6bf43b1ddac1662e033ccb721fc2d906aa4171488bb5d0a16d01109,computer science,10,R,0.4,3.838539123535156e-05,523.866469040513,281.0298709664494,242.83659807406366,0,0,0,B,B,D,False,False,42.674961034208536,0.0002698507159948349,False,mmlu_pro|test:10373|fixed_C,mmlu_pro|test:10373|policy_C
