reference,id,key,online_probe_ms,selector_ms,saved_inner_probe_ms,ProbeMax,route,probe_shared
C2C,test:7941,mmlu_pro|test:7941|policy_C,43.48083888180554,0.00031990930438041687,43.36095415055752,0.14481914043426514,C,False
C2C,test:7962,mmlu_pro|test:7962|policy_C,33.463205909356475,0.00027101486921310425,33.344844123348594,0.0,R,False
C2C,test:8261,mmlu_pro|test:8261|policy_C,33.42160792089999,0.0003210734575986862,33.304577926173806,0.0003707408905029297,C,False
C2C,test:5417,mmlu_pro|test:5417|policy_C,33.698477083817124,0.0002798624336719513,33.575066132470965,0.0,R,False
C2C,test:5739,mmlu_pro|test:5739|policy_C,43.644396122545004,0.0002898741513490677,43.523839907720685,0.022977709770202637,C,False
C2C,test:5109,mmlu_pro|test:5109|policy_C,33.69846707209945,0.00022095628082752228,33.5804249625653,0.0,R,False
C2C,test:5929,mmlu_pro|test:5929|policy_C,33.450703136622906,0.00028102658689022064,33.33554696291685,0.0,R,False
C2C,test:5351,mmlu_pro|test:5351|policy_C,33.46089110709727,0.00028102658689022064,33.340806141495705,0.0002613663673400879,C,False
C2C,test:5069,mmlu_pro|test:5069|policy_C,33.747998997569084,0.00030105002224445343,33.62851496785879,0.0,R,False
C2C,test:5533,mmlu_pro|test:5533|policy_C,33.873724984005094,0.0003110617399215698,33.75547402538359,0.0020012855529785156,C,False
C2C,test:5258,mmlu_pro|test:5258|policy_C,43.64225990138948,0.0002600718289613724,43.51390991359949,0.00018364191055297852,C,False
C2C,test:5446,mmlu_pro|test:5446|policy_C,43.385279132053256,0.0002598389983177185,43.26375084929168,0.0007095932960510254,C,False
C2C,test:5830,mmlu_pro|test:5830|policy_C,33.82281004451215,0.0002400483936071396,33.70240400545299,0.0,R,False
C2C,test:11017,mmlu_pro|test:11017|policy_C,33.94606104120612,0.0002200249582529068,33.82790996693075,0.0,R,False
C2C,test:10836,mmlu_pro|test:10836|policy_C,43.23354293592274,0.00033085234463214874,43.1103128939867,0.0,R,False
C2C,test:11046,mmlu_pro|test:11046|policy_C,33.82004494778812,0.00027008354663848877,33.70021004229784,0.010986924171447754,C,False
C2C,test:10973,mmlu_pro|test:10973|policy_C,33.853807020932436,0.00027101486921310425,33.73725898563862,0.0003355741500854492,C,False
C2C,test:11106,mmlu_pro|test:11106|policy_C,33.448186004534364,0.00028102658689022064,33.321750117465854,0.007581114768981934,C,False
C2C,test:10143,mmlu_pro|test:10143|policy_C,33.89432397671044,0.00029010698199272156,33.77341711893678,0.32666027545928955,C,False
C2C,test:9413,mmlu_pro|test:9413|policy_C,33.44051307067275,0.00032084062695503235,33.32442510873079,4.571676254272461e-05,C,False
C2C,test:9925,mmlu_pro|test:9925|policy_C,33.82938215509057,0.00029080547392368317,33.710720017552376,0.0832977294921875,C,False
C2C,test:9048,mmlu_pro|test:9048|policy_C,51.071607042104006,0.00025099143385887146,50.94168405048549,0.11920768022537231,C,False
C2C,test:9980,mmlu_pro|test:9980|policy_C,34.11787305958569,0.00028102658689022064,34.000062150880694,0.019845545291900635,C,False
C2C,test:9222,mmlu_pro|test:9222|policy_C,33.542684046551585,0.00032014213502407074,33.42790808528662,0.640096127986908,C,False
C2C,test:10310,mmlu_pro|test:10310|policy_C,33.353850012645125,0.00027008354663848877,33.22332492098212,0.0026214122772216797,C,False
C2C,test:9978,mmlu_pro|test:9978|policy_C,93.07897090911865,0.00027101486921310425,92.92656602337956,0.11795729398727417,C,False
C2C,test:9975,mmlu_pro|test:9975|policy_C,33.659332897514105,0.00028009526431560516,33.51657488383353,0.24107736349105835,C,False
C2C,test:9753,mmlu_pro|test:9753|policy_C,34.30004487745464,0.00028009526431560516,34.17712403461337,0.5233663320541382,C,False
C2C,test:10269,mmlu_pro|test:10269|policy_C,33.6561668664217,0.00028009526431560516,33.54222304187715,0.012580692768096924,C,False
C2C,test:9345,mmlu_pro|test:9345|policy_C,33.34626602008939,0.00031990930438041687,33.23052800260484,0.0,R,False
C2C,test:9591,mmlu_pro|test:9591|policy_C,44.01933797635138,0.00030105002224445343,43.890286004170775,0.04237407445907593,C,False
C2C,test:9392,mmlu_pro|test:9392|policy_C,33.82767899893224,0.0002698507159948349,33.7103889323771,0.26946598291397095,C,False
C2C,test:2177,mmlu_pro|test:2177|policy_C,43.06609998457134,0.0003310851752758026,42.94044408015907,0.0,R,False
C2C,test:2443,mmlu_pro|test:2443|policy_C,33.64767087623477,0.00027101486921310425,33.53244485333562,0.03732854127883911,C,False
C2C,test:2370,mmlu_pro|test:2370|policy_C,43.857461074367166,0.0003310851752758026,43.73639402911067,0.0,R,False
C2C,test:2703,mmlu_pro|test:2703|policy_C,42.71708196029067,0.00028009526431560516,42.59213781915605,4.655122756958008e-05,C,False
C2C,test:2744,mmlu_pro|test:2744|policy_C,43.58721408061683,0.00030081719160079956,43.46379218623042,0.0,R,False
C2C,test:2398,mmlu_pro|test:2398|policy_C,33.239935990422964,0.00029103830456733704,33.12972909770906,1.6629695892333984e-05,R,False
C2C,test:2090,mmlu_pro|test:2090|policy_C,42.967251036316156,0.00031990930438041687,42.84614394418895,0.00015878677368164062,C,False
C2C,test:2633,mmlu_pro|test:2633|policy_C,33.48687989637256,0.0002998858690261841,33.3735968451947,0.0,R,False
C2C,test:2001,mmlu_pro|test:2001|policy_C,33.41863094829023,0.0003110617399215698,33.2949289586395,0.2689417004585266,C,False
